├gr┤cc»	freqContext	freqGram
├a ┤U »	1	2990
├a ┤Ul»	1	2990
├a ┤Va»	1	2990
├a ┤Vj»	1	2990
├a ┤We»	1	2990
├a ┤Wu»	1	2990
├a ┤[s»	1	2990
├a ┤ab»	1	2990
├a ┤ac»	1	2990
├a ┤am»	1	2990
├a ┤an»	1	2990
├a ┤bh»	1	2990
├a ┤bs»	1	2990
├a ┤bu»	1	2990
├a ┤có»	1	2990
├a ┤du»	1	2990
├a ┤er»	1	2990
├a ┤ex»	1	2990
├a ┤fa»	1	2990
├a ┤fe»	1	2990
├a ┤fr»	1	2990
├a ┤ft»	1	2990
├a ┤ie»	1	2990
├a ┤im»	1	2990
├a ┤j^»	1	2990
├a ┤ke»	1	2990
├a ┤ki»	1	2990
├a ┤l'»	1	2990
├a ┤l^»	1	2990
├a ┤lu»	1	2990
├a ┤nu»	1	2990
├a ┤oe»	1	2990
├a ┤p »	1	2990
├a ┤pl»	1	2990
├a ┤pu»	1	2990
├a ┤r »	1	2990
├a ┤ru»	1	2990
├a ┤ry»	1	2990
├a ┤ré»	1	2990
├a ┤sp»	1	2990
├a ┤sr»	1	2990
├a ┤t »	1	2990
├a ┤ts»	1	2990
├a ┤ua»	1	2990
├a ┤ui»	1	2990
├a ┤v\»	1	2990
├a ┤vl»	1	2990
├a ┤wt»	1	2990
├a ┤xa»	1	2990
├a ┤ym»	1	2990
├a ┤zu»	1	2990
├a ┤zy»	1	2990
├a ┤|n»	1	2990
├a ┤~~»	1	2990
├ho┤ud»	517	2976
├ho┤e »	246	2976
├ho┤or»	225	2976
├ho┤ut»	224	2976
├ho┤of»	135	2976
├ho┤on»	133	2976
├ho┤op»	97	2976
├ho┤da»	94	2976
├ho┤og»	90	2976
├ho┤oc»	76	2976
├ho┤ot»	75	2976
├ho┤en»	73	2976
├ho┤ew»	68	2976
├ho┤r »	64	2976
├ho┤ro»	56	2976
├ho┤nd»	54	2976
├ho┤ri»	49	2976
├ho┤ve»	49	2976
├ho┤ni»	48	2976
├ho┤te»	41	2976
├ho┤uw»	32	2976
├ho┤ed»	28	2976
├ho┤ff»	26	2976
├ho┤nc»	24	2976
├ho┤rs»	23	2976
├ho┤lp»	18	2976
├ho┤ng»	18	2976
├ho┤pe»	18	2976
├ho┤st»	18	2976
├ho┤e,»	17	2976
├ho┤ec»	17	2976
├ho┤ne»	15	2976
├ho┤ma»	14	2976
├ho┤ef»	13	2976
├ho┤me»	13	2976
├ho┤ge»	12	2976
├ho┤n »	10	2976
├ho┤ol»	10	2976
├ho┤r,»	10	2976
├ho┤es»	9	2976
├ho┤ev»	8	2976
├ho┤l »	8	2976
├ho┤ny»	8	2976
├ho┤om»	8	2976
├ho┤uc»	8	2976
├ho┤ul»	8	2976
├ho┤u »	7	2976
├ho┤ll»	6	2976
├ho┤m »	6	2976
├ho┤t »	6	2976
├ho┤le»	5	2976
├ho┤uv»	5	2976
├ho┤ck»	4	2976
├ho┤fl»	4	2976
├ho┤lo»	4	2976
├ho┤no»	4	2976
├ho┤pp»	4	2976
├ho┤tt»	4	2976
├ho┤ F»	3	2976
├ho┤la»	3	2976
├ho┤na»	3	2976
├ho┤nt»	3	2976
├ho┤oi»	3	2976
├ho┤re»	3	2976
├ho┤rt»	3	2976
├ho┤sp»	3	2976
├ho┤ e»	2	2976
├ho┤ t»	2	2976
├ho┤, »	2	2976
├ho┤Ue»	2	2976
├ho┤ad»	2	2976
├ho┤cc»	2	2976
├ho┤dd»	2	2976
├ho┤er»	2	2976
├ho┤et»	2	2976
├ho┤l,»	2	2976
├ho┤lv»	2	2976
├ho┤ly»	2	2976
├ho┤oS»	2	2976
├ho┤ph»	2	2976
├ho┤t,»	2	2976
├ho┤ts»	2	2976
├ho┤uf»	2	2976
├ho┤ 6»	1	2976
├ho┤ c»	1	2976
├ho┤ h»	1	2976
├ho┤ q»	1	2976
├ho┤. »	1	2976
├ho┤; »	1	2976
├ho┤Ua»	1	2976
├ho┤ba»	1	2976
├ho┤bb»	1	2976
├ho┤c »	1	2976
├ho┤ch»	1	2976
├ho┤di»	1	2976
├ho┤e;»	1	2976
├ho┤ee»	1	2976
├ho┤ei»	1	2976
├ho┤em»	1	2976
├ho┤ep»	1	2976
├ho┤fe»	1	2976
├ho┤fs»	1	2976
├ho┤gi»	1	2976
├ho┤i^»	1	2976
├ho┤ii»	1	2976
├ho┤in»	1	2976
├ho┤ir»	1	2976
├ho┤is»	1	2976
├ho┤ld»	1	2976
├ho┤ls»	1	2976
├ho┤n,»	1	2976
├ho┤nj»	1	2976
├ho┤nl»	1	2976
├ho┤nn»	1	2976
├ho┤ns»	1	2976
├ho┤oj»	1	2976
├ho┤ov»	1	2976
├ho┤p »	1	2976
├ho┤pf»	1	2976
├ho┤r;»	1	2976
├ho┤rr»	1	2976
├ho┤ry»	1	2976
├ho┤s »	1	2976
├ho┤s,»	1	2976
├ho┤sl»	1	2976
├ho┤ua»	1	2976
├ho┤ui»	1	2976
├ho┤up»	1	2976
├ho┤us»	1	2976
├ho┤uy»	1	2976
├ho┤wa»	1	2976
├ho┤wo»	1	2976
├ho┤y »	1	2976
├ho┤ye»	1	2976
├ho┤é »	1	2976
├do┤or»	816	2949
├do┤en»	611	2949
├do┤ch»	509	2949
├do┤. »	203	2949
├do┤nn»	93	2949
├do┤ot»	84	2949
├do┤rp»	79	2949
├do┤re»	51	2949
├do┤, »	46	2949
├do┤od»	38	2949
├do┤et»	25	2949
├do┤r »	22	2949
├do┤le»	18	2949
├do┤m »	17	2949
├do┤ v»	15	2949
├do┤ry»	15	2949
├do┤.,»	13	2949
├do┤ut»	13	2949
├do┤ g»	12	2949
├do┤ec»	12	2949
├do┤n »	12	2949
├do┤s »	12	2949
├do┤ng»	10	2949
├do┤cb»	9	2949
├do┤ d»	8	2949
├do┤nc»	8	2949
├do┤rs»	8	2949
├do┤rv»	8	2949
├do┤ a»	7	2949
├do┤ e»	7	2949
├do┤uc»	7	2949
├do┤ o»	6	2949
├do┤ t»	6	2949
├do┤ w»	6	2949
├do┤og»	6	2949
├do┤op»	6	2949
├do┤ h»	5	2949
├do┤el»	5	2949
├do┤ge»	5	2949
├do┤mi»	5	2949
├do┤e »	4	2949
├do┤n,»	4	2949
├do┤os»	4	2949
├do┤st»	4	2949
├do┤ i»	3	2949
├do┤ m»	3	2949
├do┤de»	3	2949
├do┤gh»	3	2949
├do┤lc»	3	2949
├do┤mm»	3	2949
├do┤nd»	3	2949
├do┤r,»	3	2949
├do┤ L»	2	2949
├do┤ O»	2	2949
├do┤ n»	2	2949
├do┤ s»	2	2949
├do┤bb»	2	2949
├do┤di»	2	2949
├do┤ek»	2	2949
├do┤oc»	2	2949
├do┤oi»	2	2949
├do┤s,»	2	2949
├do┤se»	2	2949
├do┤ (»	1	2949
├do┤ 1»	1	2949
├do┤ P»	1	2949
├do┤ b»	1	2949
├do┤ c»	1	2949
├do┤ l»	1	2949
├do┤ p»	1	2949
├do┤ q»	1	2949
├do┤ Ë»	1	2949
├do┤; »	1	2949
├do┤> »	1	2949
├do┤^ »	1	2949
├do┤^d»	1	2949
├do┤a »	1	2949
├do┤ce»	1	2949
├do┤ct»	1	2949
├do┤cu»	1	2949
├do┤eh»	1	2949
├do┤ej»	1	2949
├do┤em»	1	2949
├do┤eu»	1	2949
├do┤e»»	1	2949
├do┤ff»	1	2949
├do┤ii»	1	2949
├do┤iy»	1	2949
├do┤i|»	1	2949
├do┤la»	1	2949
├do┤m,»	1	2949
├do┤ma»	1	2949
├do┤me»	1	2949
├do┤na»	1	2949
├do┤of»	1	2949
├do┤ol»	1	2949
├do┤r'»	1	2949
├do┤r^»	1	2949
├do┤ra»	1	2949
├do┤rr»	1	2949
├do┤s'»	1	2949
├do┤s.»	1	2949
├do┤ss»	1	2949
├do┤sy»	1	2949
├do┤ti»	1	2949
├do┤ug»	1	2949
├do┤uk»	1	2949
├do┤ul»	1	2949
├do┤us»	1	2949
├do┤»,»	1	2949
├do┤èn»	1	2949
├do┤üc»	1	2949
├ C┤on»	732	2912
├ C┤om»	563	2912
├ C┤hi»	321	2912
├ C┤ap»	189	2912
├ C┤he»	89	2912
├ C┤ey»	69	2912
├ C┤am»	64	2912
├ C┤hr»	59	2912
├ C┤ol»	59	2912
├ C┤le»	54	2912
├ C┤ho»	50	2912
├ C┤an»	49	2912
├ C┤ar»	49	2912
├ C┤al»	41	2912
├ C┤ra»	36	2912
├ C┤ab»	30	2912
├ C┤or»	30	2912
├ C┤os»	28	2912
├ C┤as»	27	2912
├ C┤ou»	26	2912
├ C┤ay»	25	2912
├ C┤ro»	24	2912
├ C┤ac»	23	2912
├ C┤er»	22	2912
├ C┤ae»	21	2912
├ C┤bi»	17	2912
├ C┤k)»	16	2912
├ C┤la»	15	2912
├ C┤oe»	12	2912
├ C┤ib»	11	2912
├ C┤ot»	11	2912
├ C┤!o»	10	2912
├ C┤at»	8	2912
├ C┤ha»	8	2912
├ C┤hy»	7	2912
├ C┤oo»	7	2912
├ C┤ri»	7	2912
├ C┤oi»	6	2912
├ C┤in»	5	2912
├ C┤lo»	5	2912
├ C┤og»	5	2912
├ C┤op»	5	2912
├ C┤AM»	4	2912
├ C┤af»	4	2912
├ C┤io»	4	2912
├ C┤oc»	4	2912
├ C┤ru»	4	2912
├ C┤au»	3	2912
├ C┤el»	3	2912
├ C┤il»	3	2912
├ C┤li»	3	2912
├ C┤be»	2	2912
├ C┤hm»	2	2912
├ C┤ie»	2	2912
├ C┤it»	2	2912
├ C┤k>»	2	2912
├ C┤uy»	2	2912
├ C┤!h»	1	2912
├ C┤(m»	1	2912
├ C┤4h»	1	2912
├ C┤AN»	1	2912
├ C┤AP»	1	2912
├ C┤AR»	1	2912
├ C┤Jo»	1	2912
├ C┤OR»	1	2912
├ C┤aO»	1	2912
├ C┤aU»	1	2912
├ C┤ad»	1	2912
├ C┤ag»	1	2912
├ C┤aj»	1	2912
├ C┤bm»	1	2912
├ C┤br»	1	2912
├ C┤cy»	1	2912
├ C┤eb»	1	2912
├ C┤en»	1	2912
├ C┤es»	1	2912
├ C┤kn»	1	2912
├ C┤lé»	1	2912
├ C┤oD»	1	2912
├ C┤ob»	1	2912
├ C┤od»	1	2912
├ C┤oq»	1	2912
├ C┤pm»	1	2912
├ C┤re»	1	2912
├ C┤ry»	1	2912
├ C┤si»	1	2912
├ C┤te»	1	2912
├ C┤ub»	1	2912
├ C┤uc»	1	2912
├ C┤um»	1	2912
├ly┤ck»	2186	2912
├ly┤ve»	168	2912
├ly┤cx»	144	2912
├ly┤de»	42	2912
├ly┤wa»	40	2912
├ly┤ff»	29	2912
├ly┤nw»	27	2912
├ly┤t »	27	2912
├ly┤e »	23	2912
├ly┤, »	22	2912
├ly┤ v»	12	2912
├ly┤ek»	11	2912
├ly┤ e»	10	2912
├ly┤ft»	10	2912
├ly┤ d»	9	2912
├ly┤t,»	8	2912
├ly┤ g»	7	2912
├ly┤ w»	7	2912
├ly┤ i»	6	2912
├ly┤ t»	6	2912
├ly┤s »	6	2912
├ly┤ts»	6	2912
├ly┤ a»	5	2912
├ly┤ch»	5	2912
├ly┤fl»	5	2912
├ly┤cq»	4	2912
├ly┤e,»	4	2912
├ly┤k »	4	2912
├ly┤ke»	4	2912
├ly┤ o»	3	2912
├ly┤n »	3	2912
├ly┤ti»	3	2912
├ly┤ 1»	2	2912
├ly┤ A»	2	2912
├ly┤ m»	2	2912
├ly┤ n»	2	2912
├ly┤ s»	2	2912
├ly┤be»	2	2912
├ly┤cs»	2	2912
├ly┤di»	2	2912
├ly┤en»	2	2912
├ly┤fi»	2	2912
├ly┤iT»	2	2912
├ly┤l »	2	2912
├ly┤n,»	2	2912
├ly┤s,»	2	2912
├ly┤sc»	2	2912
├ly┤te»	2	2912
├ly┤ 6»	1	2912
├ly┤ B»	1	2912
├ly┤ H»	1	2912
├ly┤ I»	1	2912
├ly┤ L»	1	2912
├ly┤ ^»	1	2912
├ly┤ c»	1	2912
├ly┤ p»	1	2912
├ly┤ y»	1	2912
├ly┤-v»	1	2912
├ly┤. »	1	2912
├ly┤c »	1	2912
├ly┤c^»	1	2912
├ly┤dc»	1	2912
├ly┤ds»	1	2912
├ly┤ed»	1	2912
├ly┤er»	1	2912
├ly┤fF»	1	2912
├ly┤fT»	1	2912
├ly┤ii»	1	2912
├ly┤le»	1	2912
├ly┤ls»	1	2912
├ly┤ma»	1	2912
├ly┤ne»	1	2912
├ly┤ni»	1	2912
├ly┤ok»	1	2912
├ly┤ov»	1	2912
├ly┤ph»	1	2912
├ly┤se»	1	2912
├ly┤st»	1	2912
├ly┤tk»	1	2912
├ly┤uw»	1	2912
├ly┤wo»	1	2912
├ly┤xs»	1	2912
├ls┤oo»	338	2875
├ls┤ a»	277	2875
├ls┤ d»	223	2875
├ls┤ v»	198	2875
├ls┤ e»	131	2875
├ls┤ o»	125	2875
├ls┤ m»	96	2875
├ls┤en»	92	2875
├ls┤ s»	86	2875
├ls┤ch»	83	2875
├ls┤, »	82	2875
├ls┤e »	80	2875
├ls┤ w»	78	2875
├ls┤ t»	71	2875
├ls┤ g»	69	2875
├ls┤ b»	59	2875
├ls┤da»	52	2875
├ls┤ i»	45	2875
├ls┤me»	45	2875
├ls┤ h»	41	2875
├ls┤ p»	38	2875
├ls┤te»	32	2875
├ls┤ n»	30	2875
├ls┤ 1»	29	2875
├ls┤ 2»	28	2875
├ls┤ c»	28	2875
├ls┤ '»	18	2875
├ls┤ 5»	17	2875
├ls┤ j»	17	2875
├ls┤no»	16	2875
├ls┤wa»	16	2875
├ls┤ 4»	15	2875
├ls┤ 3»	13	2875
├ls┤ u»	13	2875
├ls┤ta»	13	2875
├ls┤ C»	12	2875
├ls┤ r»	12	2875
├ls┤ l»	11	2875
├ls┤do»	11	2875
├ls┤in»	11	2875
├ls┤ma»	10	2875
├ls┤ 6»	9	2875
├ls┤ul»	9	2875
├ls┤ M»	8	2875
├ls┤nu»	8	2875
├ls┤ G»	7	2875
├ls┤ f»	7	2875
├ls┤ae»	7	2875
├ls┤el»	7	2875
├ls┤ T»	5	2875
├ls┤ 8»	4	2875
├ls┤ I»	4	2875
├ls┤ S»	4	2875
├ls┤ k»	4	2875
├ls┤ y»	4	2875
├ls┤ z»	4	2875
├ls┤cb»	4	2875
├ls┤la»	4	2875
├ls┤le»	4	2875
├ls┤ 9»	3	2875
├ls┤ A»	3	2875
├ls┤ B»	3	2875
├ls┤ H»	3	2875
├ls┤ N»	3	2875
├ls┤ U»	3	2875
├ls┤: »	3	2875
├ls┤ca»	3	2875
├ls┤ge»	3	2875
├ls┤se»	3	2875
├ls┤vo»	3	2875
├ls┤ /»	2	2875
├ls┤ D»	2	2875
├ls┤ F»	2	2875
├ls┤ J»	2	2875
├ls┤ O»	2	2875
├ls┤ W»	2	2875
├ls┤. »	2	2875
├ls┤; »	2	2875
├ls┤an»	2	2875
├ls┤de»	2	2875
├ls┤er»	2	2875
├ls┤ga»	2	2875
├ls┤he»	2	2875
├ls┤ho»	2	2875
├ls┤il»	2	2875
├ls┤ny»	2	2875
├ls┤o »	2	2875
├ls┤om»	2	2875
├ls┤pr»	2	2875
├ls┤to»	2	2875
├ls┤vr»	2	2875
├ls┤wy»	2	2875
├ls┤ .»	1	2875
├ls┤ E»	1	2875
├ls┤ L»	1	2875
├ls┤ P»	1	2875
├ls┤ Q»	1	2875
├ls┤ R»	1	2875
├ls┤ Z»	1	2875
├ls┤ ü»	1	2875
├ls┤'t»	1	2875
├ls┤^ »	1	2875
├ls┤bl»	1	2875
├ls┤e,»	1	2875
├ls┤eg»	1	2875
├ls┤et»	1	2875
├ls┤hu»	1	2875
├ls┤ia»	1	2875
├ls┤ie»	1	2875
├ls┤ja»	1	2875
├ls┤jo»	1	2875
├ls┤ke»	1	2875
├ls┤li»	1	2875
├ls┤ne»	1	2875
├ls┤of»	1	2875
├ls┤on»	1	2875
├ls┤or»	1	2875
├ls┤sc»	1	2875
├ls┤st»	1	2875
├ls┤t »	1	2875
├ls┤t,»	1	2875
├ls┤vi»	1	2875
├ls┤x »	1	2875
├ls┤yd»	1	2875
├ls┤z »	1	2875
├ls┤z.»	1	2875
├ev┤en»	1077	2857
├ev┤e »	384	2857
├ev┤er»	189	2857
├ev┤on»	186	2857
├ev┤oe»	148	2857
├ev┤al»	130	2857
├ev┤an»	129	2857
├ev┤ae»	70	2857
├ev┤ol»	68	2857
├ev┤el»	52	2857
├ev┤ee»	48	2857
├ev┤re»	42	2857
├ev┤ic»	38	2857
├ev┤or»	23	2857
├ev┤in»	22	2857
├ev┤ar»	16	2857
├ev┤e,»	16	2857
├ev┤lu»	16	2857
├ev┤ou»	16	2857
├ev┤oi»	15	2857
├ev┤ie»	14	2857
├ev┤ig»	13	2857
├ev┤oo»	12	2857
├ev┤ec»	10	2857
├ev┤es»	10	2857
├ev┤ot»	10	2857
├ev┤ry»	9	2857
├ev┤ul»	9	2857
├ev┤ra»	8	2857
├ev┤ro»	8	2857
├ev┤et»	4	2857
├ev┤il»	4	2857
├ev┤it»	4	2857
├ev┤le»	4	2857
├ev┤^r»	3	2857
├ev┤at»	3	2857
├ev┤az»	3	2857
├ev┤ey»	3	2857
├ev┤is»	3	2857
├ev┤sr»	3	2857
├ev┤ad»	2	2857
├ev┤eu»	2	2857
├ev┤id»	2	2857
├ev┤ir»	2	2857
├ev┤lo»	2	2857
├ev┤nl»	2	2857
├ev┤oc»	2	2857
├ev┤ér»	2	2857
├ev┤^a»	1	2857
├ev┤^e»	1	2857
├ev┤au»	1	2857
├ev┤dc»	1	2857
├ev┤ds»	1	2857
├ev┤e'»	1	2857
├ev┤e)»	1	2857
├ev┤e.»	1	2857
├ev┤e\»	1	2857
├ev┤ef»	1	2857
├ev┤ep»	1	2857
├ev┤io»	1	2857
├ev┤ly»	1	2857
├ev┤ns»	1	2857
├ev┤of»	1	2857
├ev┤og»	1	2857
├ev┤pn»	1	2857
├ev┤ri»	1	2857
├ev┤ya»	1	2857
├p ┤de»	458	2752
├p ┤da»	149	2752
├p ┤ge»	105	2752
├p ┤te»	105	2752
├p ┤va»	65	2752
├p ┤en»	51	2752
├p ┤Ba»	49	2752
├p ┤sy»	47	2752
├p ┤'t»	44	2752
├p ┤ve»	43	2752
├p ┤on»	39	2752
├p ┤d'»	38	2752
├p ┤ee»	37	2752
├p ┤he»	37	2752
├p ┤ha»	31	2752
├p ┤Ma»	30	2752
├p ┤vo»	29	2752
├p ┤6 »	26	2752
├p ┤Wa»	26	2752
├p ┤me»	26	2752
├p ┤di»	24	2752
├p ┤ni»	24	2752
├p ┤in»	23	2752
├p ┤st»	23	2752
├p ┤hu»	22	2752
├p ┤10»	21	2752
├p ┤8 »	21	2752
├p ┤Am»	21	2752
├p ┤we»	21	2752
├p ┤re»	20	2752
├p ┤se»	20	2752
├p ┤12»	19	2752
├p ┤15»	19	2752
├p ┤20»	19	2752
├p ┤al»	18	2752
├p ┤7 »	17	2752
├p ┤be»	17	2752
├p ┤so»	16	2752
├p ┤wa»	16	2752
├p ┤2 »	15	2752
├p ┤Ja»	15	2752
├p ┤ho»	15	2752
├p ┤na»	15	2752
├p ┤13»	14	2752
├p ┤Hi»	14	2752
├p ┤14»	13	2752
├p ┤24»	13	2752
├p ┤3 »	13	2752
├p ┤9 »	13	2752
├p ┤Ce»	13	2752
├p ┤co»	13	2752
├p ┤op»	13	2752
├p ┤25»	12	2752
├p ┤28»	12	2752
├p ┤H »	12	2752
├p ┤La»	12	2752
├p ┤ae»	12	2752
├p ┤an»	12	2752
├p ┤mo»	12	2752
├p ┤my»	12	2752
├p ┤of»	12	2752
├p ┤17»	11	2752
├p ┤Lo»	11	2752
├p ┤Uy»	11	2752
├p ┤le»	11	2752
├p ┤pr»	11	2752
├p ┤4 »	10	2752
├p ┤Ho»	10	2752
├p ┤Li»	10	2752
├p ┤af»	10	2752
├p ┤22»	9	2752
├p ┤26»	9	2752
├p ┤5 »	9	2752
├p ┤Ha»	9	2752
├p ┤Pa»	9	2752
├p ┤'s»	8	2752
├p ┤11»	8	2752
├p ┤19»	8	2752
├p ┤Bo»	8	2752
├p ┤Ca»	8	2752
├p ┤Se»	8	2752
├p ┤do»	8	2752
├p ┤21»	7	2752
├p ┤27»	7	2752
├p ┤Fo»	7	2752
├p ┤Ge»	7	2752
├p ┤go»	7	2752
├p ┤to»	7	2752
├p ┤30»	6	2752
├p ┤Co»	6	2752
├p ┤Do»	6	2752
├p ┤E »	6	2752
├p ┤Ga»	6	2752
├p ┤ba»	6	2752
├p ┤is»	6	2752
├p ┤ov»	6	2752
├p ┤pa»	6	2752
├p ┤pe»	6	2752
├p ┤uy»	6	2752
├p ┤16»	5	2752
├p ┤23»	5	2752
├p ┤29»	5	2752
├p ┤As»	5	2752
├p ┤Ne»	5	2752
├p ┤Oo»	5	2752
├p ┤br»	5	2752
├p ┤ma»	5	2752
├p ┤no»	5	2752
├p ┤sa»	5	2752
├p ┤wi»	5	2752
├p ┤yd»	5	2752
├p ┤18»	4	2752
├p ┤Be»	4	2752
├p ┤Go»	4	2752
├p ┤Gr»	4	2752
├p ┤IS»	4	2752
├p ┤U »	4	2752
├p ┤Wt»	4	2752
├p ┤ap»	4	2752
├p ┤by»	4	2752
├p ┤gi»	4	2752
├p ┤la»	4	2752
├p ┤si»	4	2752
├p ┤vr»	4	2752
├p ┤zy»	4	2752
├p ┤Br»	3	2752
├p ┤Bu»	3	2752
├p ┤Ch»	3	2752
├p ┤Er»	3	2752
├p ┤He»	3	2752
├p ┤Ou»	3	2752
├p ┤Pe»	3	2752
├p ┤Sc»	3	2752
├p ┤Te»	3	2752
├p ┤Ti»	3	2752
├p ┤^^»	3	2752
├p ┤ad»	3	2752
├p ┤ic»	3	2752
├p ┤ly»	3	2752
├p ┤om»	3	2752
├p ┤oo»	3	2752
├p ┤or»	3	2752
├p ┤sc»	3	2752
├p ┤ul»	3	2752
├p ┤(d»	2	2752
├p ┤*t»	2	2752
├p ┤31»	2	2752
├p ┤50»	2	2752
├p ┤70»	2	2752
├p ┤Ac»	2	2752
├p ┤Bi»	2	2752
├p ┤Eg»	2	2752
├p ┤En»	2	2752
├p ┤Fr»	2	2752
├p ┤In»	2	2752
├p ┤Mo»	2	2752
├p ┤N »	2	2752
├p ┤Ni»	2	2752
├p ┤No»	2	2752
├p ┤S »	2	2752
├p ┤Si»	2	2752
├p ┤So»	2	2752
├p ┤Sp»	2	2752
├p ┤Su»	2	2752
├p ┤Ta»	2	2752
├p ┤Tr»	2	2752
├p ┤as»	2	2752
├p ┤bu»	2	2752
├p ┤ca»	2	2752
├p ┤cr»	2	2752
├p ┤d^»	2	2752
├p ┤ex»	2	2752
├p ┤ey»	2	2752
├p ┤ga»	2	2752
├p ┤ie»	2	2752
├p ┤je»	2	2752
├p ┤lO»	2	2752
├p ┤li»	2	2752
├p ┤qu»	2	2752
├p ┤su»	2	2752
├p ┤tu»	2	2752
├p ┤'h»	1	2752
├p ┤'l»	1	2752
├p ┤(l»	1	2752
├p ┤(o»	1	2752
├p ┤(s»	1	2752
├p ┤*l»	1	2752
├p ┤*s»	1	2752
├p ┤1 »	1	2752
├p ┤1B»	1	2752
├p ┤2S»	1	2752
├p ┤2ö»	1	2752
├p ┤36»	1	2752
├p ┤37»	1	2752
├p ┤43»	1	2752
├p ┤4S»	1	2752
├p ┤51»	1	2752
├p ┤55»	1	2752
├p ┤60»	1	2752
├p ┤62»	1	2752
├p ┤6V»	1	2752
├p ┤80»	1	2752
├p ┤8V»	1	2752
├p ┤Al»	1	2752
├p ┤An»	1	2752
├p ┤Ar»	1	2752
├p ┤B »	1	2752
├p ┤Cc»	1	2752
├p ┤Cl»	1	2752
├p ┤Cr»	1	2752
├p ┤D'»	1	2752
├p ┤Da»	1	2752
├p ┤De»	1	2752
├p ┤Ee»	1	2752
├p ┤FR»	1	2752
├p ┤Gè»	1	2752
├p ┤Hg»	1	2752
├p ┤Hv»	1	2752
├p ┤IB»	1	2752
├p ┤IK»	1	2752
├p ┤IV»	1	2752
├p ┤Ie»	1	2752
├p ┤J »	1	2752
├p ┤Ju»	1	2752
├p ┤Kd»	1	2752
├p ┤M »	1	2752
├p ┤Na»	1	2752
├p ┤Om»	1	2752
├p ┤Or»	1	2752
├p ┤Ov»	1	2752
├p ┤Pi»	1	2752
├p ┤Po»	1	2752
├p ┤Pr»	1	2752
├p ┤Ra»	1	2752
├p ┤Re»	1	2752
├p ┤Ru»	1	2752
├p ┤SV»	1	2752
├p ┤Sa»	1	2752
├p ┤Sn»	1	2752
├p ┤To»	1	2752
├p ┤Ts»	1	2752
├p ┤U.»	1	2752
├p ┤V »	1	2752
├p ┤Ve»	1	2752
├p ┤Wi»	1	2752
├p ┤Z »	1	2752
├p ┤Zu»	1	2752
├p ┤^9»	1	2752
├p ┤ar»	1	2752
├p ┤bi»	1	2752
├p ┤ce»	1	2752
├p ┤cl»	1	2752
├p ┤cu»	1	2752
├p ┤d*»	1	2752
├p ┤dr»	1	2752
├p ┤dé»	1	2752
├p ┤eg»	1	2752
├p ┤f »	1	2752
├p ┤gc»	1	2752
├p ┤gr»	1	2752
├p ┤i »	1	2752
├p ┤ja»	1	2752
├p ┤l »	1	2752
├p ┤lo»	1	2752
├p ┤nu»	1	2752
├p ┤p »	1	2752
├p ┤pi»	1	2752
├p ┤ra»	1	2752
├p ┤ro»	1	2752
├p ┤sp»	1	2752
├p ┤sw»	1	2752
├p ┤t'»	1	2752
├p ┤uw»	1	2752
├p ┤vi»	1	2752
├p ┤vy»	1	2752
├p ┤wo»	1	2752
├p ┤ü »	1	2752
├p ┤ün»	1	2752
├p ┤üy»	1	2752
├am┤en»	406	2724
├am┤bo»	173	2724
├am┤an»	153	2724
├am┤, »	151	2724
├am┤ba»	115	2724
├am┤pa»	89	2724
├am┤by»	86	2724
├am┤e »	71	2724
├am┤ m»	70	2724
├am┤ma»	62	2724
├am┤al»	53	2724
├am┤ac»	52	2724
├am┤ v»	51	2724
├am┤ g»	50	2724
├am┤el»	49	2724
├am┤ e»	46	2724
├am┤po»	46	2724
├am┤ t»	43	2724
├am┤si»	43	2724
├am┤ o»	41	2724
├am┤be»	40	2724
├am┤me»	37	2724
├am┤ d»	34	2724
├am┤ro»	33	2724
├am┤se»	33	2724
├am┤ w»	32	2724
├am┤ a»	28	2724
├am┤ n»	28	2724
├am┤ph»	27	2724
├am┤er»	26	2724
├am┤ar»	24	2724
├am┤s »	22	2724
├am┤ s»	21	2724
├am┤; »	19	2724
├am┤a »	19	2724
├am┤is»	19	2724
├am┤ i»	17	2724
├am┤in»	14	2724
├am┤mo»	13	2724
├am┤pe»	13	2724
├am┤bu»	12	2724
├am┤ou»	12	2724
├am┤ b»	11	2724
├am┤et»	11	2724
├am┤s,»	11	2724
├am┤ei»	10	2724
├am┤pt»	10	2724
├am┤ D»	9	2724
├am┤ T»	9	2724
├am┤ h»	9	2724
├am┤at»	9	2724
├am┤bj»	9	2724
├am┤ot»	9	2724
├am┤ W»	8	2724
├am┤as»	8	2724
├am┤pi»	8	2724
├am┤su»	8	2724
├am┤ 1»	7	2724
├am┤ L»	7	2724
├am┤ u»	7	2724
├am┤il»	7	2724
├am┤un»	7	2724
├am┤ c»	6	2724
├am┤ae»	6	2724
├am┤oc»	6	2724
├am┤on»	6	2724
├am┤ (»	5	2724
├am┤ C»	5	2724
├am┤ay»	5	2724
├am┤e,»	5	2724
├am┤ra»	5	2724
├am┤a,»	4	2724
├am┤am»	4	2724
├am┤au»	4	2724
├am┤bi»	4	2724
├am┤mu»	4	2724
├am┤om»	4	2724
├am┤ '»	3	2724
├am┤ 2»	3	2724
├am┤ r»	3	2724
├am┤) »	3	2724
├am┤ey»	3	2724
├am┤it»	3	2724
