«cc├gra┤	freqContext	freqGram
«ef├ici┤	5	74
«oU├ici┤	3	74
«rt├ici┤	3	74
«sp├ici┤	3	74
«if├ici┤	2	74
«ol├ici┤	2	74
« p├ici┤	1	74
«om├ici┤	1	74
«al├lot┤	25	74
«n ├lot┤	10	74
« v├lot┤	5	74
«e ├lot┤	5	74
«s ├lot┤	5	74
«t ├lot┤	5	74
«, ├lot┤	4	74
«es├lot┤	2	74
«k ├lot┤	2	74
«m ├lot┤	2	74
«* ├lot┤	1	74
«. ├lot┤	1	74
«; ├lot┤	1	74
«en├lot┤	1	74
«ll├lot┤	1	74
«me├lot┤	1	74
«r ├lot┤	1	74
«u ├lot┤	1	74
«y ├lot┤	1	74
«n ├mus┤	27	74
«e ├mus┤	19	74
«0 ├mus┤	5	74
«, ├mus┤	4	74
«2 ├mus┤	4	74
«l ├mus┤	3	74
«r ├mus┤	2	74
«s ├mus┤	2	74
«t ├mus┤	2	74
«. ├mus┤	1	74
«4 ├mus┤	1	74
«5 ├mus┤	1	74
«6 ├mus┤	1	74
«am├mus┤	1	74
«ni├mus┤	1	74
«oe├nly┤	29	74
«oo├nly┤	12	74
«ee├nly┤	11	74
«ie├nly┤	11	74
« o├nly┤	7	74
« J├nly┤	1	74
«hy├nly┤	1	74
«me├nly┤	1	74
«oè├nly┤	1	74
«ve├rwe┤	24	74
«de├rwe┤	17	74
«oo├rwe┤	7	74
«te├rwe┤	7	74
«ie├rwe┤	5	74
«le├rwe┤	4	74
«ta├rwe┤	3	74
«De├rwe┤	2	74
«ae├rwe┤	2	74
«me├rwe┤	2	74
«se├rwe┤	1	74
« s├tat┤	22	74
«en├tat┤	19	74
«pu├tat┤	10	74
«es├tat┤	7	74
« S├tat┤	3	74
«ec├tat┤	3	74
«ac├tat┤	2	74
«ci├tat┤	2	74
«si├tat┤	2	74
«Pe├tat┤	1	74
«mi├tat┤	1	74
«on├tat┤	1	74
«re├tat┤	1	74
« r├ugg┤	65	74
«br├ugg┤	7	74
«er├ugg┤	2	74
«e ├vra┤	15	74
«n ├vra┤	12	74
«er├vra┤	9	74
«, ├vra┤	8	74
«ge├vra┤	8	74
«t ├vra┤	8	74
«r ├vra┤	3	74
«s ├vra┤	3	74
«k ├vra┤	2	74
«p ├vra┤	2	74
« v├vra┤	1	74
«l ├vra┤	1	74
«m ├vra┤	1	74
«o ├vra┤	1	74
« t├wyf┤	45	74
«et├wyf┤	13	74
« I├wyf┤	4	74
«nt├wyf┤	4	74
«t ├wyf┤	2	74
«, ├wyf┤	1	74
«3 ├wyf┤	1	74
«a ├wyf┤	1	74
«el├wyf┤	1	74
«n ├wyf┤	1	74
«r ├wyf┤	1	74
«e ├wys┤	23	74
«r ├wys┤	13	74
«be├wys┤	10	74
«ge├wys┤	4	74
«n ├wys┤	4	74
«s ├wys┤	4	74
«, ├wys┤	3	74
«t ├wys┤	3	74
«yt├wys┤	2	74
«^ ├wys┤	1	74
«a ├wys┤	1	74
«en├wys┤	1	74
«k ├wys┤	1	74
«l ├wys┤	1	74
«ts├wys┤	1	74
«x ├wys┤	1	74
«y ├wys┤	1	74
«E.├ Cr┤	10	73
«ft├ Cr┤	7	73
«an├ Cr┤	6	73
«us├ Cr┤	6	73
«ur├ Cr┤	5	73
«en├ Cr┤	4	73
«ae├ Cr┤	3	73
«er├ Cr┤	3	73
«ck├ Cr┤	2	73
«em├ Cr┤	2	73
«ey├ Cr┤	2	73
«ie├ Cr┤	2	73
«nt├ Cr┤	2	73
«**├ Cr┤	1	73
«at├ Cr┤	1	73
«d'├ Cr┤	1	73
«dc├ Cr┤	1	73
«de├ Cr┤	1	73
«e,├ Cr┤	1	73
«et├ Cr┤	1	73
«i.├ Cr┤	1	73
«ip├ Cr┤	1	73
«kt├ Cr┤	1	73
«ns├ Cr┤	1	73
«or├ Cr┤	1	73
«ra├ Cr┤	1	73
«re├ Cr┤	1	73
«ta├ Cr┤	1	73
«te├ Cr┤	1	73
«ve├ Cr┤	1	73
«ya├ Cr┤	1	73
«yt├ Cr┤	1	73
«en├ el┤	17	73
«t'├ el┤	8	73
«de├ el┤	6	73
«ye├ el┤	4	73
«et├ el┤	3	73
«te├ el┤	3	73
« 2├ el┤	2	73
«ae├ el┤	2	73
«er├ el┤	2	73
«yt├ el┤	2	73
«02├ el┤	1	73
«10├ el┤	1	73
«12├ el┤	1	73
«20├ el┤	1	73
«48├ el┤	1	73
«^4├ el┤	1	73
«c,├ el┤	1	73
«d'├ el┤	1	73
«e,├ el┤	1	73
«ee├ el┤	1	73
«el├ el┤	1	73
«es├ el┤	1	73
«ge├ el┤	1	73
«h,├ el┤	1	73
«ls├ el┤	1	73
«n,├ el┤	1	73
«nt├ el┤	1	73
«ot├ el┤	1	73
«s,├ el┤	1	73
«t,├ el┤	1	73
«t^├ el┤	1	73
«ty├ el┤	1	73
«xs├ el┤	1	73
«ys├ el┤	1	73
«en├ er┤	16	73
«de├ er┤	6	73
«te├ er┤	6	73
«ns├ er┤	4	73
«ot├ er┤	4	73
«ck├ er┤	3	73
«ge├ er┤	3	73
« E├ er┤	2	73
«er├ er┤	2	73
«et├ er┤	2	73
«re├ er┤	2	73
«rt├ er┤	2	73
«yt├ er┤	2	73
«'t├ er┤	1	73
«*,├ er┤	1	73
«E.├ er┤	1	73
«Ed├ er┤	1	73
«by├ er┤	1	73
«ch├ er┤	1	73
«d'├ er┤	1	73
«da├ er┤	1	73
«el├ er┤	1	73
«ht├ er┤	1	73
«ie├ er┤	1	73
«ls├ er┤	1	73
«mt├ er┤	1	73
«om├ er┤	1	73
«st├ er┤	1	73
«t'├ er┤	1	73
«ts├ er┤	1	73
«un├ er┤	1	73
«ys├ er┤	1	73
«00├ p^┤	6	73
« 1├ p^┤	4	73
«10├ p^┤	4	73
«n,├ p^┤	4	73
« 2├ p^┤	3	73
«d^├ p^┤	3	73
«en├ p^┤	3	73
«14├ p^┤	2	73
«50├ p^┤	2	73
«de├ p^┤	2	73
«em├ p^┤	2	73
« 3├ p^┤	1	73
« 7├ p^┤	1	73
« 8├ p^┤	1	73
« 9├ p^┤	1	73
« S├ p^┤	1	73
«".├ p^┤	1	73
«/4├ p^┤	1	73
«05├ p^┤	1	73
«0Q├ p^┤	1	73
«12├ p^┤	1	73
«20├ p^┤	1	73
«21├ p^┤	1	73
«28├ p^┤	1	73
«30├ p^┤	1	73
«45├ p^┤	1	73
«60├ p^┤	1	73
«64├ p^┤	1	73
«80├ p^┤	1	73
«90├ p^┤	1	73
«a,├ p^┤	1	73
«ck├ p^┤	1	73
«cx├ p^┤	1	73
«dt├ p^┤	1	73
«e,├ p^┤	1	73
«el├ p^┤	1	73
«er├ p^┤	1	73
«j^├ p^┤	1	73
«k,├ p^┤	1	73
«l,├ p^┤	1	73
«me├ p^┤	1	73
«o,├ p^┤	1	73
«on├ p^┤	1	73
«r,├ p^┤	1	73
«rj├ p^┤	1	73
«t,├ p^┤	1	73
«te├ p^┤	1	73
«th├ p^┤	1	73
«ve├ p^┤	1	73
«n ├Dam┤	29	73
«e ├Dam┤	26	73
«r ├Dam┤	7	73
«, ├Dam┤	4	73
«ae├Dam┤	2	73
«y ├Dam┤	2	73
«» ├Dam┤	2	73
«- ├Dam┤	1	73
«t ├Wat┤	50	73
«n ├Wat┤	9	73
«e ├Wat┤	5	73
«. ├Wat┤	3	73
«, ├Wat┤	2	73
«' ├Wat┤	1	73
«d ├Wat┤	1	73
«o ├Wat┤	1	73
«s ├Wat┤	1	73
« d├ats┤	15	73
« f├ats┤	10	73
«ur├ats┤	9	73
«ac├ats┤	6	73
«er├ats┤	6	73
« C├ats┤	4	73
«eg├ats┤	4	73
«em├ats┤	3	73
«la├ats┤	3	73
« B├ats┤	2	73
« M├ats┤	2	73
«ab├ats┤	2	73
« S├ats┤	1	73
«as├ats┤	1	73
«cf├ats┤	1	73
«ef├ats┤	1	73
«s'├ats┤	1	73
«st├ats┤	1	73
«tp├ats┤	1	73
« t├ayl┤	62	73
«th├ayl┤	7	73
« l├ayl┤	2	73
« C├ayl┤	1	73
«sm├ayl┤	1	73
«n ├exp┤	21	73
«e ├exp┤	20	73
«l ├exp┤	5	73
«r ├exp┤	5	73
«t ├exp┤	5	73
«, ├exp┤	2	73
«2 ├exp┤	2	73
«k ├exp┤	2	73
«s ├exp┤	2	73
«' ├exp┤	1	73
«) ├exp┤	1	73
«H ├exp┤	1	73
«^ ├exp┤	1	73
«a ├exp┤	1	73
«h ├exp┤	1	73
«m ├exp┤	1	73
«x ├exp┤	1	73
«y ├exp┤	1	73
«t ├ghy┤	24	73
«e ├ghy┤	12	73
«o ├ghy┤	8	73
«n ├ghy┤	6	73
«r ├ghy┤	5	73
«; ├ghy┤	4	73
«, ├ghy┤	3	73
«k ├ghy┤	2	73
«l ├ghy┤	2	73
«s ├ghy┤	2	73
«an├ghy┤	1	73
«at├ghy┤	1	73
«d ├ghy┤	1	73
«f ├ghy┤	1	73
«h ├ghy┤	1	73
«it├jes┤	43	73
«nt├jes┤	9	73
«et├jes┤	4	73
«at├jes┤	2	73
«gs├jes┤	2	73
«op├jes┤	2	73
«tt├jes┤	2	73
« m├jes┤	1	73
«ad├jes┤	1	73
«ba├jes┤	1	73
«hs├jes┤	1	73
«mp├jes┤	1	73
«ns├jes┤	1	73
«st├jes┤	1	73
«ut├jes┤	1	73
«yt├jes┤	1	73
« a├lty┤	64	73
«ca├lty┤	4	73
«ae├lty┤	2	73
«ee├lty┤	2	73
«sa├lty┤	1	73
«hi├na,┤	20	73
«oi├na,┤	11	73
«da├na,┤	9	73
«an├na,┤	8	73
«ma├na,┤	7	73
«An├na,┤	4	73
«ia├na,┤	4	73
«bi├na,┤	1	73
«ge├na,┤	1	73
«ha├na,┤	1	73
«ng├na,┤	1	73
«oy├na,┤	1	73
«pi├na,┤	1	73
«st├na,┤	1	73
«te├na,┤	1	73
«wi├na,┤	1	73
«xu├na,┤	1	73
«wa├nca┤	27	73
«Ba├nca┤	11	73
«Wa├nca┤	9	73
«Si├nca┤	5	73
«pa├nca┤	5	73
«Be├nca┤	3	73
«he├nca┤	3	73
«ma├nca┤	3	73
«ra├nca┤	3	73
«Pa├nca┤	1	73
«jo├nca┤	1	73
«la├nca┤	1	73
«ni├nca┤	1	73
« h├oew┤	48	73
«lh├oew┤	14	73
«(h├oew┤	6	73
« H├oew┤	2	73
« t├oew┤	2	73
« b├oew┤	1	73
«al├oup┤	42	73
«tr├oup┤	16	73
« c├oup┤	5	73
«sl├oup┤	3	73
«si├oup┤	2	73
«ch├oup┤	1	73
«er├oup┤	1	73
«s[├oup┤	1	73
«sc├oup┤	1	73
«sj├oup┤	1	73
« n├oyt┤	40	73
«s ├oyt┤	8	73
«lt├oyt┤	7	73
«tr├oyt┤	5	73
«n ├oyt┤	3	73
«e ├oyt┤	2	73
«no├oyt┤	2	73
« u├oyt┤	1	73
«, ├oyt┤	1	73
«et├oyt┤	1	73
«lr├oyt┤	1	73
«t ├oyt┤	1	73
«x ├oyt┤	1	73
« p├reu┤	17	73
«ee├reu┤	10	73
«fb├reu┤	10	73
« v├reu┤	4	73
«ne├reu┤	4	73
«ae├reu┤	2	73
«de├reu┤	2	73
«lb├reu┤	2	73
«oo├reu┤	2	73
«or├reu┤	2	73
« C├reu┤	1	73
« T├reu┤	1	73
« c├reu┤	1	73
«7 ├reu┤	1	73
«Tb├reu┤	1	73
«a ├reu┤	1	73
«er├reu┤	1	73
«ge├reu┤	1	73
«go├reu┤	1	73
«he├reu┤	1	73
«ib├reu┤	1	73
«nb├reu┤	1	73
«oc├reu┤	1	73
«oe├reu┤	1	73
«te├reu┤	1	73
«uy├reu┤	1	73
«wa├reu┤	1	73
«ye├reu┤	1	73
«ca├ya ┤	24	73
«Ra├ya ┤	19	73
«ba├ya ┤	7	73
« O├ya ┤	4	73
«ka├ya ┤	3	73
«ha├ya ┤	2	73
«ma├ya ┤	2	73
«sr├ya ┤	2	73
« d├ya ┤	1	73
«Ba├ya ┤	1	73
«Ha├ya ┤	1	73
«Ja├ya ┤	1	73
«Sa├ya ┤	1	73
«So├ya ┤	1	73
«aa├ya ┤	1	73
«da├ya ┤	1	73
«le├ya ┤	1	73
«ra├ya ┤	1	73
«n ├Ben┤	24	72
«e ├Ben┤	16	72
«t ├Ben┤	11	72
«r ├Ben┤	9	72
«, ├Ben┤	6	72
«a ├Ben┤	2	72
«s ├Ben┤	2	72
«o ├Ben┤	1	72
«p ├Ben┤	1	72
«n ├Gam┤	29	72
«e ├Gam┤	14	72
«r ├Gam┤	13	72
«t ├Gam┤	5	72
«p ├Gam┤	3	72
«' ├Gam┤	1	72
«, ├Gam┤	1	72
«. ├Gam┤	1	72
«a ├Gam┤	1	72
«k ├Gam┤	1	72
«l ├Gam┤	1	72
«s ├Gam┤	1	72
«y ├Gam┤	1	72
«n ├Que┤	33	72
«t ├Que┤	13	72
«e ├Que┤	9	72
«, ├Que┤	8	72
«r ├Que┤	2	72
«H ├Que┤	1	72
«f ├Que┤	1	72
«ii├Que┤	1	72
«o ├Que┤	1	72
«s ├Que┤	1	72
«« ├Que┤	1	72
«» ├Que┤	1	72
«e ├bor┤	16	72
«Ci├bor┤	11	72
«er├bor┤	10	72
«ge├bor┤	6	72
«n ├bor┤	6	72
«bo├bor┤	3	72
«Gi├bor┤	2	72
«Jo├bor┤	2	72
«el├bor┤	2	72
«t ├bor┤	2	72
« G├bor┤	1	72
« a├bor┤	1	72
«, ├bor┤	1	72
«1 ├bor┤	1	72
«Ce├bor┤	1	72
«Sc├bor┤	1	72
«am├bor┤	1	72
«ay├bor┤	1	72
«fa├bor┤	1	72
«ne├bor┤	1	72
«r ├bor┤	1	72
«re├bor┤	1	72
«mo├chl┤	8	72
« a├chl┤	4	72
«ou├chl┤	4	72
« e├chl┤	3	72
«ae├chl┤	3	72
«ja├chl┤	3	72
«lu├chl┤	3	72
«ma├chl┤	3	72
«oe├chl┤	3	72
«ra├chl┤	3	72
«si├chl┤	3	72
«so├chl┤	3	72
«ar├chl┤	2	72
«co├chl┤	2	72
«di├chl┤	2	72
«er├chl┤	2	72
«li├chl┤	2	72
«ni├chl┤	2	72
«ol├chl┤	2	72
«oo├chl┤	2	72
«re├chl┤	2	72
«Na├chl┤	1	72
«Re├chl┤	1	72
«Wa├chl┤	1	72
«ba├chl┤	1	72
«na├chl┤	1	72
«ns├chl┤	1	72
«or├chl┤	1	72
«ti├chl┤	1	72
«ve├chl┤	1	72
«wi├chl┤	1	72
«ys├chl┤	1	72
«ad├de;┤	17	72
«ou├de;┤	14	72
«en├de;┤	12	72
«on├de;┤	6	72
«er├de;┤	4	72
«il├de;┤	4	72
«an├de;┤	2	72
«ee├de;┤	2	72
«ie├de;┤	2	72
«ch├de;┤	1	72
«de├de;┤	1	72
«ed├de;┤	1	72
«ff├de;┤	1	72
«ge├de;┤	1	72
«gh├de;┤	1	72
«ha├de;┤	1	72
«na├de;┤	1	72
«sy├de;┤	1	72
«er├gun┤	18	72
«t ├gun┤	17	72
«e ├gun┤	12	72
«n ├gun┤	6	72
«r ├gun┤	4	72
«s ├gun┤	4	72
«be├gun┤	2	72
« H├gun┤	1	72
«' ├gun┤	1	72
«, ├gun┤	1	72
«an├gun┤	1	72
«ge├gun┤	1	72
«is├gun┤	1	72
«m ├gun┤	1	72
«ra├gun┤	1	72
«x ├gun┤	1	72
«nd├igo┤	59	72
«Tr├igo┤	3	72
«ar├igo┤	3	72
«dr├igo┤	2	72
« L├igo┤	1	72
« r├igo┤	1	72
«er├igo┤	1	72
«rr├igo┤	1	72
«uy├igo┤	1	72
«er├rab┤	28	72
« A├rab┤	7	72
«no├rab┤	6	72
«se├rab┤	6	72
«ur├rab┤	6	72
«go├rab┤	3	72
«vo├rab┤	3	72
«de├rab┤	2	72
« P├rab┤	1	72
« g├rab┤	1	72
«Ar├rab┤	1	72
«bo├rab┤	1	72
«du├rab┤	1	72
«ge├rab┤	1	72
«k ├rab┤	1	72
«mo├rab┤	1	72
«nd├rab┤	1	72
«pe├rab┤	1	72
«ve├rab┤	1	72
«al├sda┤	52	72
«du├sda┤	6	72
«mi├sda┤	5	72
«ck├sda┤	3	72
«gh├sda┤	1	72
«la├sda┤	1	72
«oo├sda┤	1	72
«st├sda┤	1	72
«uy├sda┤	1	72
«yc├sda┤	1	72
«in├sge┤	36	72
«uy├sge┤	6	72
«ot├sge┤	5	72
«de├sge┤	4	72
«gh├sge┤	4	72
«In├sge┤	3	72
«el├sge┤	3	72
«mi├sge┤	2	72
«ry├sge┤	2	72
«De├sge┤	1	72
«ge├sge┤	1	72
«i7├sge┤	1	72
«iu├sge┤	1	72
«lo├sge┤	1	72
«ny├sge┤	1	72
«wa├sge┤	1	72
«on├tfa┤	68	72
« j├tfa┤	1	72
«On├tfa┤	1	72
«ou├tfa┤	1	72
«ra├tfa┤	1	72
«st├ucx┤	67	72
«sl├ucx┤	5	72
«An├um ┤	21	72
«ec├um ┤	9	72
«rc├um ┤	8	72
«ic├um ┤	5	72
« S├um ┤	4	72
«ck├um ┤	4	72
«ar├um ┤	3	72
«cc├um ┤	3	72
«ct├um ┤	3	72
«an├um ┤	2	72
«at├um ┤	2	72
«HS├um ┤	1	72
«bi├um ┤	1	72
«ek├um ┤	1	72
«er├um ┤	1	72
«li├um ┤	1	72
«st├um ┤	1	72
«tr├um ┤	1	72
«uc├um ┤	1	72
«de├ Gh┤	12	71
«an├ Gh┤	11	71
«ae├ Gh┤	7	71
«en├ Gh┤	7	71
«er├ Gh┤	7	71
«st├ Gh┤	3	71
« 6├ Gh┤	2	71
«ge├ Gh┤	2	71
«in├ Gh┤	2	71
«te├ Gh┤	2	71
«yt├ Gh┤	2	71
« i├ Gh┤	1	71
«'t├ Gh┤	1	71
«10├ Gh┤	1	71
«21├ Gh┤	1	71
«30├ Gh┤	1	71
«De├ Gh┤	1	71
«el├ Gh┤	1	71
«n,├ Gh┤	1	71
«o,├ Gh┤	1	71
«or├ Gh┤	1	71
«s.├ Gh┤	1	71
«se├ Gh┤	1	71
«wy├ Gh┤	1	71
«ye├ Gh┤	1	71
«an├ S'┤	11	71
«de├ S'┤	9	71
«en├ S'┤	8	71
«er├ S'┤	4	71
«at├ S'┤	3	71
«ck├ S'┤	3	71
«ft├ S'┤	3	71
«te├ S'┤	3	71
«as├ S'┤	2	71
«n,├ S'┤	2	71
«rt├ S'┤	2	71
«DE├ S'┤	1	71
«E.├ S'┤	1	71
«ae├ S'┤	1	71
«al├ S'┤	1	71
«ar├ S'┤	1	71
«by├ S'┤	1	71
«el├ S'┤	1	71
«em├ S'┤	1	71
«et├ S'┤	1	71
«ie├ S'┤	1	71
«in├ S'┤	1	71
«is├ S'┤	1	71
«le├ S'┤	1	71
«my├ S'┤	1	71
«n.├ S'┤	1	71
«nt├ S'┤	1	71
«oo├ S'┤	1	71
«or├ S'┤	1	71
«ot├ S'┤	1	71
«st├ S'┤	1	71
«ys├ S'┤	1	71
«at├ gh┤	15	71
«oo├ gh┤	8	71
«en├ gh┤	5	71
«er├ gh┤	5	71
«de├ gh┤	4	71
«bt├ gh┤	2	71
«ck├ gh┤	2	71
«ie├ gh┤	2	71
«le├ gh┤	2	71
«ls├ gh┤	2	71
«nt├ gh┤	2	71
«re├ gh┤	2	71
« ;├ gh┤	1	71
«ad├ gh┤	1	71
«al├ gh┤	1	71
«b;├ gh┤	1	71
«ch├ gh┤	1	71
«el├ gh┤	1	71
«ff├ gh┤	1	71
«ht├ gh┤	1	71
«in├ gh┤	1	71
«k,├ gh┤	1	71
«ke├ gh┤	1	71
«lt├ gh┤	1	71
«n,├ gh┤	1	71
«n;├ gh┤	1	71
«oe├ gh┤	1	71
«ot├ gh┤	1	71
«pt├ gh┤	1	71
«rt├ gh┤	1	71
«t,├ gh┤	1	71
«t;├ gh┤	1	71
«t ├14 ┤	16	71
«e ├14 ┤	14	71
«n ├14 ┤	6	71
«p ├14 ┤	6	71
«a ├14 ┤	5	71
«r ├14 ┤	4	71
«, ├14 ┤	3	71
« 1├14 ┤	2	71
«s ├14 ┤	2	71
« 4├14 ┤	1	71
« 6├14 ┤	1	71
«06├14 ┤	1	71
«30├14 ┤	1	71
«46├14 ┤	1	71
«9.├14 ┤	1	71
«91├14 ┤	1	71
«: ├14 ┤	1	71
«h ├14 ┤	1	71
«l ├14 ┤	1	71
«o ├14 ┤	1	71
«y ├14 ┤	1	71
«» ├14 ┤	1	71
«n ├End┤	27	71
«. ├End┤	9	71
«t ├End┤	9	71
«e ├End┤	6	71
«s ├End┤	5	71
«r ├End┤	4	71
«0 ├End┤	2	71
«a ├End┤	2	71
«4 ├End┤	1	71
«6 ├End┤	1	71
«9 ├End┤	1	71
«j ├End┤	1	71
«l ├End┤	1	71
«m ├End┤	1	71
«p ├End┤	1	71
«n ├Pam┤	36	71
«e ├Pam┤	32	71
«ae├Pam┤	1	71
«c ├Pam┤	1	71
«t ├Pam┤	1	71
«ck├ial┤	34	71
«ad├ial┤	8	71
« F├ial┤	5	71
«ak├ial┤	5	71
«er├ial┤	4	71
«eg├ial┤	3	71
« n├ial┤	1	71
« u├ial┤	1	71
«Su├ial┤	1	71
«ch├ial┤	1	71
«cl├ial┤	1	71
«ec├ial┤	1	71
«el├ial┤	1	71
«ff├ial┤	1	71
«nd├ial┤	1	71
«qu├ial┤	1	71
«rt├ial┤	1	71
«ts├ial┤	1	71
« e├tc ┤	71	71
«de├ U ┤	8	70
«et├ U ┤	8	70
«en├ U ┤	7	70
«ck├ U ┤	4	70
«om├ U ┤	4	70
«er├ U ┤	3	70
«op├ U ┤	3	70
«by├ U ┤	2	70
«ht├ U ┤	2	70
«in├ U ┤	2	70
«is├ U ┤	2	70
«ot├ U ┤	2	70
«ae├ U ┤	1	70
«al├ U ┤	1	70
«an├ U ┤	1	70
«at├ U ┤	1	70
«ca├ U ┤	1	70
«el├ U ┤	1	70
«es├ U ┤	1	70
«hy├ U ┤	1	70
«k,├ U ┤	1	70
«le├ U ┤	1	70
«n)├ U ┤	1	70
«n,├ U ┤	1	70
«oe├ U ┤	1	70
«oo├ U ┤	1	70
«or├ U ┤	1	70
«pt├ U ┤	1	70
«r,├ U ┤	1	70
«rt├ U ┤	1	70
«st├ U ┤	1	70
«sy├ U ┤	1	70
«yl├ U ┤	1	70
«yn├ U ┤	1	70
«yt├ U ┤	1	70
«gr├ase┤	11	70
«nd├ase┤	11	70
«Go├ase┤	6	70
«bl├ase┤	5	70
«tr├ase┤	4	70
«er├ase┤	3	70
«vi├ase┤	3	70
« c├ase┤	2	70
« r├ase┤	2	70
«ch├ase┤	2	70
«di├ase┤	2	70
«dj├ase┤	2	70
«kb├ase┤	2	70
« h├ase┤	1	70
« k├ase┤	1	70
« m├ase┤	1	70
« o├ase┤	1	70
«Av├ase┤	1	70
«bI├ase┤	1	70
«br├ase┤	1	70
«co├ase┤	1	70
«gl├ase┤	1	70
«im├ase┤	1	70
«iv├ase┤	1	70
«nn├ase┤	1	70
«nu├ase┤	1	70
«op├ase┤	1	70
«rl├ase┤	1	70
«ee├cq ┤	15	70
«oo├cq ┤	14	70
«ol├cq ┤	13	70
«ba├cq ┤	7	70
«on├cq ┤	5	70
«ty├cq ┤	3	70
«la├cq ┤	2	70
«ly├cq ┤	2	70
«Co├cq ┤	1	70
«bo├cq ┤	1	70
«er├cq ┤	1	70
«fy├cq ┤	1	70
«le├cq ┤	1	70
«oe├cq ┤	1	70
«ra├cq ┤	1	70
«ry├cq ┤	1	70
«ua├cq ┤	1	70
«an├ipe┤	22	70
« P├ipe┤	16	70
«hu├ipe┤	13	70
«qu├ipe┤	9	70
«ic├ipe┤	2	70
«il├ipe┤	2	70
«nn├ipe┤	2	70
« T├ipe┤	1	70
«co├ipe┤	1	70
«ep├ipe┤	1	70
«ua├ipe┤	1	70
«ra├ngc┤	65	70
« o├ngc┤	1	70
«ae├ngc┤	1	70
«ni├ngc┤	1	70
«ro├ngc┤	1	70
«wa├ngc┤	1	70
« s├poe┤	24	70
«e ├poe┤	9	70
«rs├poe┤	7	70
«es├poe┤	5	70
«n ├poe┤	4	70
«ns├poe┤	3	70
«, ├poe┤	2	70
«ca├poe┤	2	70
«ra├poe┤	2	70
«t ├poe┤	2	70
«» ├poe┤	2	70
«(s├poe┤	1	70
«. ├poe┤	1	70
«h ├poe┤	1	70
«j ├poe┤	1	70
«os├poe┤	1	70
«r ├poe┤	1	70
«s ├poe┤	1	70
«y ├poe┤	1	70
« a├rbe┤	34	70
«ve├rbe┤	14	70
«He├rbe┤	5	70
«ea├rbe┤	4	70
«ae├rbe┤	3	70
«pe├rbe┤	3	70
«de├rbe┤	2	70
«oo├rbe┤	2	70
«Be├rbe┤	1	70
«be├rbe┤	1	70
«ga├rbe┤	1	70
«ua├rni┤	37	70
«ve├rni┤	19	70
«ga├rni┤	9	70
«me├rni┤	2	70
«ea├rni┤	1	70
«he├rni┤	1	70
«oo├rni┤	1	70
«n ├sy,┤	28	70
«t ├sy,┤	17	70
«e ├sy,┤	15	70
«s ├sy,┤	2	70
«. ├sy,┤	1	70
«as├sy,┤	1	70
«h ├sy,┤	1	70
«l ├sy,┤	1	70
«m ├sy,┤	1	70
«r ├sy,┤	1	70
«re├sy,┤	1	70
«x ├sy,┤	1	70
«af├tas┤	18	70
«e ├tas┤	13	70
«ge├tas┤	10	70
«en├tas┤	6	70
«ui├tas┤	5	70
«at├tas┤	3	70
«as├tas┤	2	70
«ss├tas┤	2	70
«, ├tas┤	1	70
«; ├tas┤	1	70
«an├tas┤	1	70
«ar├tas┤	1	70
«er├tas┤	1	70
«ia├tas┤	1	70
«ir├tas┤	1	70
«nd├tas┤	1	70
«pa├tas┤	1	70
«us├tas┤	1	70
«uy├tas┤	1	70
«en├ Fr┤	13	69
«ht├ Fr┤	11	69
«nt├ Fr┤	5	69
«r,├ Fr┤	5	69
«de├ Fr┤	3	69
«em├ Fr┤	3	69
«ur├ Fr┤	3	69
« 7├ Fr┤	2	69
«an├ Fr┤	2	69
«et├ Fr┤	2	69
«ls├ Fr┤	2	69
«t,├ Fr┤	2	69
« 2├ Fr┤	1	69
«".├ Fr┤	1	69
«E.├ Fr┤	1	69
«a,├ Fr┤	1	69
«by├ Fr┤	1	69
«da├ Fr┤	1	69
«er├ Fr┤	1	69
«ip├ Fr┤	1	69
«n,├ Fr┤	1	69
«o,├ Fr┤	1	69
«op├ Fr┤	1	69
«p^├ Fr┤	1	69
«s,├ Fr┤	1	69
«se├ Fr┤	1	69
«ve├ Fr┤	1	69
«».├ Fr┤	1	69
«n ├*t ┤	15	69
«e ├*t ┤	13	69
«r ├*t ┤	9	69
«t ├*t ┤	6	69
«s ├*t ┤	5	69
«, ├*t ┤	4	69
«o ├*t ┤	4	69
«^ ├*t ┤	2	69
«m ├*t ┤	2	69
«p ├*t ┤	2	69
«) ├*t ┤	1	69
«; ├*t ┤	1	69
«a ├*t ┤	1	69
«ei├*t ┤	1	69
«f ├*t ┤	1	69
«h ├*t ┤	1	69
«k ├*t ┤	1	69
«n ├Cey┤	20	69
«e ├Cey┤	14	69
«p ├Cey┤	11	69
«r ├Cey┤	8	69
«t ├Cey┤	8	69
«, ├Cey┤	3	69
«l ├Cey┤	2	69
«' ├Cey┤	1	69
«a ├Cey┤	1	69
«s ├Cey┤	1	69
«n ├Nan┤	45	69
«e ├Nan┤	10	69
«t ├Nan┤	4	69
«r ├Nan┤	3	69
«, ├Nan┤	1	69
«. ├Nan┤	1	69
«l ├Nan┤	1	69
«p ├Nan┤	1	69
«s ├Nan┤	1	69
«v ├Nan┤	1	69
«y ├Nan┤	1	69
«in├cip┤	52	69
«di├cip┤	10	69
«on├cip┤	3	69
«ti├cip┤	2	69
«iQ├cip┤	1	69
«pi├cip┤	1	69
