illegal	legal	similarity	code	explanation
Doutta		0.0	-2	no legal close neighbours
Dumbra		0.0	-2	no legal close neighbours
Elgado		0.0	-2	no legal close neighbours
Eliaen		0.0	-2	no legal close neighbours
Eselam		0.0	-2	no legal close neighbours
FIALHO		0.0	-2	no legal close neighbours
FREMUN		0.0	-2	no legal close neighbours
Faccou		0.0	-2	no legal close neighbours
Fakiry		0.0	-2	no legal close neighbours
Farera		0.0	-2	no legal close neighbours
Fialho		0.0	-2	no legal close neighbours
Findad		0.0	-2	no legal close neighbours
Fisend		0.0	-2	no legal close neighbours
Fortes		0.0	-2	no legal close neighbours
GENTYL		0.0	-2	no legal close neighbours
GERERO		0.0	-2	no legal close neighbours
GaHffa		0.0	-2	no legal close neighbours
Gabbra		0.0	-2	no legal close neighbours
Gangad		0.0	-2	no legal close neighbours
Gantar		0.0	-2	no legal close neighbours
Gapaha		0.0	-2	no legal close neighbours
Gastro		0.0	-2	no legal close neighbours
Gattee		0.0	-2	no legal close neighbours
Gatton		0.0	-2	no legal close neighbours
Gemmen		0.0	-2	no legal close neighbours
Geyk>n		0.0	-2	no legal close neighbours
Ghauel		0.0	-2	no legal close neighbours
Ghilao		0.0	-2	no legal close neighbours
Gilole		0.0	-2	no legal close neighbours
Gilolo		0.0	-2	no legal close neighbours
Gocora		0.0	-2	no legal close neighbours
Godeii		0.0	-2	no legal close neighbours
Gonmck		0.0	-2	no legal close neighbours
Google		0.0	-2	no legal close neighbours
Gousyn		0.0	-2	no legal close neighbours
Graoan		0.0	-2	no legal close neighbours
Grappe		0.0	-2	no legal close neighbours
Grobbe		0.0	-2	no legal close neighbours
Gunder		0.0	-2	no legal close neighbours
Gèrams		0.0	-2	no legal close neighbours
Hainba		0.0	-2	no legal close neighbours
Hannac		0.0	-2	no legal close neighbours
Hartio		0.0	-2	no legal close neighbours
Hatily		0.0	-2	no legal close neighbours
Hatips		0.0	-2	no legal close neighbours
Hcaliy		0.0	-2	no legal close neighbours
Hcenlo		0.0	-2	no legal close neighbours
Hester		0.0	-2	no legal close neighbours
Hieven		0.0	-2	no legal close neighbours
Hindon		0.0	-2	no legal close neighbours
HoUant		0.0	-2	no legal close neighbours
Hoclia		0.0	-2	no legal close neighbours
Honcor		0.0	-2	no legal close neighbours
Horhom		0.0	-2	no legal close neighbours
Houcom		0.0	-2	no legal close neighbours
Houlou		0.0	-2	no legal close neighbours
Huddde		0.0	-2	no legal close neighbours
Ibroon		0.0	-2	no legal close neighbours
Ichona		0.0	-2	no legal close neighbours
Ichoua		0.0	-2	no legal close neighbours
Ihamau		0.0	-2	no legal close neighbours
Iieere		0.0	-2	no legal close neighbours
Iioope		0.0	-2	no legal close neighbours
Ijoven		0.0	-2	no legal close neighbours
Intsje		0.0	-2	no legal close neighbours
Ismael		0.0	-2	no legal close neighbours
JQgens		0.0	-2	no legal close neighbours
Jainby		0.0	-2	no legal close neighbours
Jambul		0.0	-2	no legal close neighbours
Janibi		0.0	-2	no legal close neighbours
Jankee		0.0	-2	no legal close neighbours
Jaques		0.0	-2	no legal close neighbours
Jaroby		0.0	-2	no legal close neighbours
Jntsie		0.0	-2	no legal close neighbours
Jochem		0.0	-2	no legal close neighbours
Jolian		0.0	-2	no legal close neighbours
Joncoa		0.0	-2	no legal close neighbours
Justus		0.0	-2	no legal close neighbours
Kdangh		0.0	-2	no legal close neighbours
Ketjil		0.0	-2	no legal close neighbours
Khahou		0.0	-2	no legal close neighbours
Kiemon		0.0	-2	no legal close neighbours
Kievit		0.0	-2	no legal close neighbours
Kilsil		0.0	-2	no legal close neighbours
Kitjil		0.0	-2	no legal close neighbours
Kitsil		0.0	-2	no legal close neighbours
Kivilh		0.0	-2	no legal close neighbours
Kivith		0.0	-2	no legal close neighbours
LONDEN		0.0	-2	no legal close neighbours
La-ala		0.0	-2	no legal close neighbours
Laacki		0.0	-2	no legal close neighbours
Lackos		0.0	-2	no legal close neighbours
Laftla		0.0	-2	no legal close neighbours
Laiuma		0.0	-2	no legal close neighbours
Laoiit		0.0	-2	no legal close neighbours
Lauiot		0.0	-2	no legal close neighbours
Lemans		0.0	-2	no legal close neighbours
Leuile		0.0	-2	no legal close neighbours
Linauw		0.0	-2	no legal close neighbours
Lixboa		0.0	-2	no legal close neighbours
Loehoe		0.0	-2	no legal close neighbours
Lolobj		0.0	-2	no legal close neighbours
Loloda		0.0	-2	no legal close neighbours
Lomboc		0.0	-2	no legal close neighbours
Lonfor		0.0	-2	no legal close neighbours
Loockj		0.0	-2	no legal close neighbours
Louyse		0.0	-2	no legal close neighbours
MARCUS		0.0	-2	no legal close neighbours
MORAIS		0.0	-2	no legal close neighbours
Macjan		0.0	-2	no legal close neighbours
Mackoa		0.0	-2	no legal close neighbours
Macota		0.0	-2	no legal close neighbours
Madirj		0.0	-2	no legal close neighbours
Madjrj		0.0	-2	no legal close neighbours
Madyri		0.0	-2	no legal close neighbours
Madyrj		0.0	-2	no legal close neighbours
Maei*t		0.0	-2	no legal close neighbours
Maejan		0.0	-2	no legal close neighbours
Majoor		0.0	-2	no legal close neighbours
Maqjan		0.0	-2	no legal close neighbours
Marlio		0.0	-2	no legal close neighbours
Martio		0.0	-2	no legal close neighbours
Martjo		0.0	-2	no legal close neighbours
Mathys		0.0	-2	no legal close neighbours
Mdcota		0.0	-2	no legal close neighbours
Meulen		0.0	-2	no legal close neighbours
Montip		0.0	-2	no legal close neighbours
Morais		0.0	-2	no legal close neighbours
Moulut		0.0	-2	no legal close neighbours
Muller		0.0	-2	no legal close neighbours
Naccon		0.0	-2	no legal close neighbours
Namrac		0.0	-2	no legal close neighbours
Nandri		0.0	-2	no legal close neighbours
Napels		0.0	-2	no legal close neighbours
Nappra		0.0	-2	no legal close neighbours
Narita		0.0	-2	no legal close neighbours
Nassau		0.0	-2	no legal close neighbours
Noncoa		0.0	-2	no legal close neighbours
Nostra		0.0	-2	no legal close neighbours
Ocknea		0.0	-2	no legal close neighbours
Ollcns		0.0	-2	no legal close neighbours
Oudjou		0.0	-2	no legal close neighbours
Oukier		0.0	-2	no legal close neighbours
Panasi		0.0	-2	no legal close neighbours
Parixa		0.0	-2	no legal close neighbours
Passir		0.0	-2	no legal close neighbours
Pelisa		0.0	-2	no legal close neighbours
Piacho		0.0	-2	no legal close neighbours
Pipilj		0.0	-2	no legal close neighbours
Poiira		0.0	-2	no legal close neighbours
Portug		0.0	-2	no legal close neighbours
Pottra		0.0	-2	no legal close neighbours
Prabat		0.0	-2	no legal close neighbours
Probat		0.0	-2	no legal close neighbours
Punaba		0.0	-2	no legal close neighbours
Pyacha		0.0	-2	no legal close neighbours
Quacon		0.0	-2	no legal close neighbours
Quatro		0.0	-2	no legal close neighbours
Remeer		0.0	-2	no legal close neighbours
Reneer		0.0	-2	no legal close neighbours
Riinde		0.0	-2	no legal close neighbours
Rodrig		0.0	-2	no legal close neighbours
Roemer		0.0	-2	no legal close neighbours
Rolche		0.0	-2	no legal close neighbours
Romeyn		0.0	-2	no legal close neighbours
Rotche		0.0	-2	no legal close neighbours
Royale		0.0	-2	no legal close neighbours
Rusuia		0.0	-2	no legal close neighbours
SORBYS		0.0	-2	no legal close neighbours
Sacara		0.0	-2	no legal close neighbours
Saharj		0.0	-2	no legal close neighbours
Sainct		0.0	-2	no legal close neighbours
Sambas		0.0	-2	no legal close neighbours
Samdit		0.0	-2	no legal close neighbours
Samuel		0.0	-2	no legal close neighbours
Sancti		0.0	-2	no legal close neighbours
Sapeat		0.0	-2	no legal close neighbours
Scbors		0.0	-2	no legal close neighbours
Sdouck		0.0	-2	no legal close neighbours
Sebide		0.0	-2	no legal close neighbours
Sebjde		0.0	-2	no legal close neighbours
Sepaty		0.0	-2	no legal close neighbours
Seylon		0.0	-2	no legal close neighbours
Sibide		0.0	-2	no legal close neighbours
Sickie		0.0	-2	no legal close neighbours
Sicqua		0.0	-2	no legal close neighbours
Sidili		0.0	-2	no legal close neighbours
Siitia		0.0	-2	no legal close neighbours
Simtej		0.0	-2	no legal close neighbours
Singay		0.0	-2	no legal close neighbours
Sirobe		0.0	-2	no legal close neighbours
Sithoy		0.0	-2	no legal close neighbours
Sittia		0.0	-2	no legal close neighbours
SleiTO		0.0	-2	no legal close neighbours
Sollan		0.0	-2	no legal close neighbours
Soltan		0.0	-2	no legal close neighbours
Somdit		0.0	-2	no legal close neighbours
Sooals		0.0	-2	no legal close neighbours
Spahan		0.0	-2	no legal close neighbours
Sqiits		0.0	-2	no legal close neighbours
Staten		0.0	-2	no legal close neighbours
Sterre		0.0	-2	no legal close neighbours
Stnmck		0.0	-2	no legal close neighbours
Suares		0.0	-2	no legal close neighbours
Suaris		0.0	-2	no legal close neighbours
Suhalj		0.0	-2	no legal close neighbours
Supera		0.0	-2	no legal close neighbours
Supply		0.0	-2	no legal close neighbours
Suwara		0.0	-2	no legal close neighbours
Swager		0.0	-2	no legal close neighbours
Tabale		0.0	-2	no legal close neighbours
Tacomj		0.0	-2	no legal close neighbours
Tacony		0.0	-2	no legal close neighbours
Tahane		0.0	-2	no legal close neighbours
Talaha		0.0	-2	no legal close neighbours
Tamsuy		0.0	-2	no legal close neighbours
Tchili		0.0	-2	no legal close neighbours
Tchilj		0.0	-2	no legal close neighbours
Tessel		0.0	-2	no legal close neighbours
Tiggil		0.0	-2	no legal close neighbours
Tiggit		0.0	-2	no legal close neighbours
Tinvan		0.0	-2	no legal close neighbours
Tipera		0.0	-2	no legal close neighbours
Tobias		0.0	-2	no legal close neighbours
Tocheo		0.0	-2	no legal close neighbours
Tonkin		0.0	-2	no legal close neighbours
Tonkyn		0.0	-2	no legal close neighbours
Toutou		0.0	-2	no legal close neighbours
Tsiaja		0.0	-2	no legal close neighbours
TÜeger		0.0	-2	no legal close neighbours
Uaeese		0.0	-2	no legal close neighbours
Velaco		0.0	-2	no legal close neighbours
Velave		0.0	-2	no legal close neighbours
Veloer		0.0	-2	no legal close neighbours
Velour		0.0	-2	no legal close neighbours
Virges		0.0	-2	no legal close neighbours
Wepige		0.0	-2	no legal close neighbours
Wierga		0.0	-2	no legal close neighbours
Wouter		0.0	-2	no legal close neighbours
Wybout		0.0	-2	no legal close neighbours
^^nden		0.0	-2	no legal close neighbours
^vordt		0.0	-2	no legal close neighbours
advenu		0.0	-2	no legal close neighbours
aen^le		0.0	-2	no legal close neighbours
aerlse		0.0	-2	no legal close neighbours
affuyt		0.0	-2	no legal close neighbours
afgodt		0.0	-2	no legal close neighbours
afquam		0.0	-2	no legal close neighbours
ajiiin		0.0	-2	no legal close neighbours
ajudia		0.0	-2	no legal close neighbours
akiaer		0.0	-2	no legal close neighbours
alcade		0.0	-2	no legal close neighbours
almede		0.0	-2	no legal close neighbours
alomme		0.0	-2	no legal close neighbours
alsoff		0.0	-2	no legal close neighbours
amande		0.0	-2	no legal close neighbours
angels		0.0	-2	no legal close neighbours
arduyn		0.0	-2	no legal close neighbours
arecas		0.0	-2	no legal close neighbours
arpuis		0.0	-2	no legal close neighbours
arpuys		0.0	-2	no legal close neighbours
backte		0.0	-2	no legal close neighbours
bacols		0.0	-2	no legal close neighbours
baltet		0.0	-2	no legal close neighbours
bamboe		0.0	-2	no legal close neighbours
beclad		0.0	-2	no legal close neighbours
begafl		0.0	-2	no legal close neighbours
begosl		0.0	-2	no legal close neighbours
beroep		0.0	-2	no legal close neighbours
bevigb		0.0	-2	no legal close neighbours
bevryt		0.0	-2	no legal close neighbours
billon		0.0	-2	no legal close neighbours
blanke		0.0	-2	no legal close neighbours
bleeiï		0.0	-2	no legal close neighbours
bleelF		0.0	-2	no legal close neighbours
bleeïT		0.0	-2	no legal close neighbours
boewei		0.0	-2	no legal close neighbours
boudeo		0.0	-2	no legal close neighbours
brieiF		0.0	-2	no legal close neighbours
brieiT		0.0	-2	no legal close neighbours
brielT		0.0	-2	no legal close neighbours
bycans		0.0	-2	no legal close neighbours
byquan		0.0	-2	no legal close neighbours
cachet		0.0	-2	no legal close neighbours
caffir		0.0	-2	no legal close neighbours
cansyn		0.0	-2	no legal close neighbours
cassor		0.0	-2	no legal close neighbours
casted		0.0	-2	no legal close neighbours
catlys		0.0	-2	no legal close neighbours
cautie		0.0	-2	no legal close neighbours
cayman		0.0	-2	no legal close neighbours
chiaul		0.0	-2	no legal close neighbours
ciniyn		0.0	-2	no legal close neighbours
co^nyn		0.0	-2	no legal close neighbours
conido		0.0	-2	no legal close neighbours
conipt		0.0	-2	no legal close neighbours
conmcx		0.0	-2	no legal close neighbours
copjes		0.0	-2	no legal close neighbours
coubay		0.0	-2	no legal close neighbours
couiyn		0.0	-2	no legal close neighbours
coulys		0.0	-2	no legal close neighbours
coupan		0.0	-2	no legal close neighbours
crioel		0.0	-2	no legal close neighbours
ctiits		0.0	-2	no legal close neighbours
cubebe		0.0	-2	no legal close neighbours
cuffen		0.0	-2	no legal close neighbours
cypous		0.0	-2	no legal close neighbours
d*Comp		0.0	-2	no legal close neighbours
d*onse		0.0	-2	no legal close neighbours
d*oude		0.0	-2	no legal close neighbours
d^onse		0.0	-2	no legal close neighbours
d^oude		0.0	-2	no legal close neighbours
daer't		0.0	-2	no legal close neighbours
dagfas		0.0	-2	no legal close neighbours
datghy		0.0	-2	no legal close neighbours
delict		0.0	-2	no legal close neighbours
desdve		0.0	-2	no legal close neighbours
died'E		0.0	-2	no legal close neighbours
dippen		0.0	-2	no legal close neighbours
domine		0.0	-2	no legal close neighbours
dotias		0.0	-2	no legal close neighbours
dumbra		0.0	-2	no legal close neighbours
ecbter		0.0	-2	no legal close neighbours
elkens		0.0	-2	no legal close neighbours
emeren		0.0	-2	no legal close neighbours
enckel		0.0	-2	no legal close neighbours
eraige		0.0	-2	no legal close neighbours
ergens		0.0	-2	no legal close neighbours
erreur		0.0	-2	no legal close neighbours
erwten		0.0	-2	no legal close neighbours
estime		0.0	-2	no legal close neighbours
exquis		0.0	-2	no legal close neighbours
extime		0.0	-2	no legal close neighbours
eyeren		0.0	-2	no legal close neighbours
eyereu		0.0	-2	no legal close neighbours
eéüich		0.0	-2	no legal close neighbours
faadde		0.0	-2	no legal close neighbours
faster		0.0	-2	no legal close neighbours
fergat		0.0	-2	no legal close neighbours
ffalye		0.0	-2	no legal close neighbours
finael		0.0	-2	no legal close neighbours
foulie		0.0	-2	no legal close neighbours
fusten		0.0	-2	no legal close neighbours
g'eert		0.0	-2	no legal close neighbours
gabers		0.0	-2	no legal close neighbours
gardyn		0.0	-2	no legal close neighbours
gdieft		0.0	-2	no legal close neighbours
geKefl		0.0	-2	no legal close neighbours
gearri		0.0	-2	no legal close neighbours
geclad		0.0	-2	no legal close neighbours
gedyèn		0.0	-2	no legal close neighbours
gelydc		0.0	-2	no legal close neighbours
gemdte		0.0	-2	no legal close neighbours
gemeke		0.0	-2	no legal close neighbours
gestut		0.0	-2	no legal close neighbours
getyde		0.0	-2	no legal close neighbours
gevult		0.0	-2	no legal close neighbours
gi'oot		0.0	-2	no legal close neighbours
giflen		0.0	-2	no legal close neighbours
giljou		0.0	-2	no legal close neighbours
globes		0.0	-2	no legal close neighbours
gobars		0.0	-2	no legal close neighbours
goetge		0.0	-2	no legal close neighbours
golock		0.0	-2	no legal close neighbours
gonmie		0.0	-2	no legal close neighbours
guides		0.0	-2	no legal close neighbours
haftas		0.0	-2	no legal close neighbours
hakken		0.0	-2	no legal close neighbours
haveir		0.0	-2	no legal close neighbours
hd>ben		0.0	-2	no legal close neighbours
heU)en		0.0	-2	no legal close neighbours
hebbèy		0.0	-2	no legal close neighbours
hebl)e		0.0	-2	no legal close neighbours
hebl}e		0.0	-2	no legal close neighbours
hitsen		0.0	-2	no legal close neighbours
hondds		0.0	-2	no legal close neighbours
hooffl		0.0	-2	no legal close neighbours
hoofil		0.0	-2	no legal close neighbours
hoofts		0.0	-2	no legal close neighbours
hoopiB		0.0	-2	no legal close neighbours
hortes		0.0	-2	no legal close neighbours
hrieff		0.0	-2	no legal close neighbours
humeur		0.0	-2	no legal close neighbours
iFOort		0.0	-2	no legal close neighbours
ietwes		0.0	-2	no legal close neighbours
ieyten		0.0	-2	no legal close neighbours
ighsin		0.0	-2	no legal close neighbours
intrum		0.0	-2	no legal close neighbours
inviel		0.0	-2	no legal close neighbours
jai'en		0.0	-2	no legal close neighbours
jeg^is		0.0	-2	no legal close neighbours
jeught		0.0	-2	no legal close neighbours
juytas		0.0	-2	no legal close neighbours
kaerse		0.0	-2	no legal close neighbours
khanza		0.0	-2	no legal close neighbours
khausa		0.0	-2	no legal close neighbours
kiesen		0.0	-2	no legal close neighbours
koeien		0.0	-2	no legal close neighbours
kotten		0.0	-2	no legal close neighbours
l'Jacu		0.0	-2	no legal close neighbours
l)eter		0.0	-2	no legal close neighbours
l)osch		0.0	-2	no legal close neighbours
l)oven		0.0	-2	no legal close neighbours
l*seyl		0.0	-2	no legal close neighbours
lK)ort		0.0	-2	no legal close neighbours
lamlme		0.0	-2	no legal close neighbours
lanlin		0.0	-2	no legal close neighbours
ledigb		0.0	-2	no legal close neighbours
liadde		0.0	-2	no legal close neighbours
liaere		0.0	-2	no legal close neighbours
lignea		0.0	-2	no legal close neighbours
lingna		0.0	-2	no legal close neighbours
lingua		0.0	-2	no legal close neighbours
lliuys		0.0	-2	no legal close neighbours
longys		0.0	-2	no legal close neighbours
lonten		0.0	-2	no legal close neighbours
lueede		0.0	-2	no legal close neighbours
l}eper		0.0	-2	no legal close neighbours
maguus		0.0	-2	no legal close neighbours
majoor		0.0	-2	no legal close neighbours
manque		0.0	-2	no legal close neighbours
massac		0.0	-2	no legal close neighbours
mathia		0.0	-2	no legal close neighbours
matjes		0.0	-2	no legal close neighbours
