«cc├gr┤	freqContext	freqGram
«ey├ D┤	3	1379
«ge├ D┤	3	1379
«l.├ D┤	3	1379
«mt├ D┤	3	1379
«ps├ D┤	3	1379
«rL├ D┤	3	1379
«rd├ D┤	3	1379
«s,├ D┤	3	1379
«se├ D┤	3	1379
«ts├ D┤	3	1379
««"├ D┤	3	1379
« '├ D┤	2	1379
« 2├ D┤	2	1379
« »├ D┤	2	1379
«*^├ D┤	2	1379
«*°├ D┤	2	1379
«3.├ D┤	2	1379
«40├ D┤	2	1379
«41├ D┤	2	1379
«D'├ D┤	2	1379
«ES├ D┤	2	1379
«ET├ D┤	2	1379
«^^├ D┤	2	1379
«ct├ D┤	2	1379
«h,├ D┤	2	1379
«il├ D┤	2	1379
«ke├ D┤	2	1379
«ls├ D┤	2	1379
«mp├ D┤	2	1379
«nd├ D┤	2	1379
«nl├ D┤	2	1379
«o,├ D┤	2	1379
«ol├ D┤	2	1379
«op├ D┤	2	1379
«oy├ D┤	2	1379
«pt├ D┤	2	1379
«ri├ D┤	2	1379
«s.├ D┤	2	1379
«t,├ D┤	2	1379
«ve├ D┤	2	1379
« 1├ D┤	1	1379
« 3├ D┤	1	1379
« 6├ D┤	1	1379
« B├ D┤	1	1379
« S├ D┤	1	1379
« X├ D┤	1	1379
« \├ D┤	1	1379
« •├ D┤	1	1379
«"*├ D┤	1	1379
«''├ D┤	1	1379
«'*├ D┤	1	1379
«'°├ D┤	1	1379
«*)├ D┤	1	1379
«**├ D┤	1	1379
«.8├ D┤	1	1379
«.9├ D┤	1	1379
«00├ D┤	1	1379
«0^├ D┤	1	1379
«10├ D┤	1	1379
«11├ D┤	1	1379
«12├ D┤	1	1379
«13├ D┤	1	1379
«15├ D┤	1	1379
«17├ D┤	1	1379
«18├ D┤	1	1379
«19├ D┤	1	1379
«20├ D┤	1	1379
«27├ D┤	1	1379
«4.├ D┤	1	1379
«5.├ D┤	1	1379
«50├ D┤	1	1379
«6.├ D┤	1	1379
«6^├ D┤	1	1379
«7.├ D┤	1	1379
«72├ D┤	1	1379
«8.├ D┤	1	1379
«81├ D┤	1	1379
«82├ D┤	1	1379
«8^├ D┤	1	1379
«9.├ D┤	1	1379
«98├ D┤	1	1379
«9^├ D┤	1	1379
«:3├ D┤	1	1379
«:9├ D┤	1	1379
«AM├ D┤	1	1379
«AZ├ D┤	1	1379
«CO├ D┤	1	1379
«De├ D┤	1	1379
«EL├ D┤	1	1379
«ER├ D┤	1	1379
«GO├ D┤	1	1379
«IN├ D┤	1	1379
«JA├ D┤	1	1379
«Je├ D┤	1	1379
«LO├ D┤	1	1379
«RA├ D┤	1	1379
«RO├ D┤	1	1379
«SA├ D┤	1	1379
«Wy├ D┤	1	1379
«^)├ D┤	1	1379
«by├ D┤	1	1379
«c.├ D┤	1	1379
«ca├ D┤	1	1379
«ce├ D┤	1	1379
«cn├ D┤	1	1379
«co├ D┤	1	1379
«cq├ D┤	1	1379
«da├ D┤	1	1379
«e.├ D┤	1	1379
«ee├ D┤	1	1379
«eu├ D┤	1	1379
«fa├ D┤	1	1379
«h.├ D┤	1	1379
«ha├ D┤	1	1379
«he├ D┤	1	1379
«hl├ D┤	1	1379
«hs├ D┤	1	1379
«ic├ D┤	1	1379
«it├ D┤	1	1379
«ja├ D┤	1	1379
«ka├ D┤	1	1379
«la├ D┤	1	1379
«le├ D┤	1	1379
«lË├ D┤	1	1379
«m.├ D┤	1	1379
«ms├ D┤	1	1379
«n-├ D┤	1	1379
«nU├ D┤	1	1379
«ne├ D┤	1	1379
«ni├ D┤	1	1379
«om├ D┤	1	1379
«or├ D┤	1	1379
«os├ D┤	1	1379
«pa├ D┤	1	1379
«rj├ D┤	1	1379
«rl├ D┤	1	1379
«rp├ D┤	1	1379
«sL├ D┤	1	1379
«t;├ D┤	1	1379
«th├ D┤	1	1379
«tj├ D┤	1	1379
«u,├ D┤	1	1379
«ui├ D┤	1	1379
«us├ D┤	1	1379
«uw├ D┤	1	1379
«va├ D┤	1	1379
«wt├ D┤	1	1379
«y,├ D┤	1	1379
«ye├ D┤	1	1379
«yl├ D┤	1	1379
««»├ D┤	1	1379
«®"├ D┤	1	1379
«®°├ D┤	1	1379
«ée├ D┤	1	1379
«lu├yd┤	258	1371
« t├yd┤	153	1371
«he├yd┤	152	1371
« s├yd┤	124	1371
«se├yd┤	99	1371
« b├yd┤	57	1371
« z├yd┤	51	1371
«be├yd┤	50	1371
«le├yd┤	44	1371
«n ├yd┤	28	1371
« l├yd┤	22	1371
«r ├yd┤	21	1371
«t ├yd┤	19	1371
«, ├yd┤	16	1371
«sn├yd┤	16	1371
«re├yd┤	15	1371
« w├yd┤	13	1371
«e ├yd┤	13	1371
«ts├yd┤	13	1371
«vr├yd┤	13	1371
« W├yd┤	12	1371
«hu├yd┤	11	1371
«rl├yd┤	10	1371
«su├yd┤	10	1371
«rs├yd┤	9	1371
«du├yd┤	8	1371
«tr├yd┤	8	1371
«mu├yd┤	7	1371
«nl├yd┤	7	1371
«tz├yd┤	7	1371
«zu├yd┤	7	1371
«rt├yd┤	6	1371
«y ├yd┤	6	1371
«He├yd┤	5	1371
«bl├yd┤	5	1371
«p ├yd┤	5	1371
«ru├yd┤	5	1371
«rw├yd┤	5	1371
«l ├yd┤	4	1371
«ro├yd┤	4	1371
«s ├yd┤	4	1371
« h├yd┤	2	1371
«. ├yd┤	2	1371
«el├yd┤	2	1371
«en├yd┤	2	1371
«iu├yd┤	2	1371
«nt├yd┤	2	1371
«oe├yd┤	2	1371
« (├yd┤	1	1371
« T├yd┤	1	1371
« i├yd┤	1	1371
« r├yd┤	1	1371
«&e├yd┤	1	1371
«-2├yd┤	1	1371
«3 ├yd┤	1	1371
«5 ├yd┤	1	1371
«8 ├yd┤	1	1371
«; ├yd┤	1	1371
«Hu├yd┤	1	1371
«Mu├yd┤	1	1371
«Sa├yd┤	1	1371
«Sr├yd┤	1	1371
«Vr├yd┤	1	1371
«^ ├yd┤	1	1371
«cn├yd┤	1	1371
«d ├yd┤	1	1371
«et├yd┤	1	1371
«hc├yd┤	1	1371
«ir├yd┤	1	1371
«j ├yd┤	1	1371
«k ├yd┤	1	1371
«lo├yd┤	1	1371
«lr├yd┤	1	1371
«ls├yd┤	1	1371
«lt├yd┤	1	1371
«st├yd┤	1	1371
«tt├yd┤	1	1371
«un├yd┤	1	1371
«we├yd┤	1	1371
«yb├yd┤	1	1371
«ys├yd┤	1	1371
«« ├yd┤	1	1371
«ës├yd┤	1	1371
«n ├of┤	323	1364
«ho├of┤	135	1364
«e ├of┤	98	1364
«t ├of┤	85	1364
«, ├of┤	80	1364
«lo├of┤	66	1364
«s ├of┤	60	1364
«el├of┤	44	1364
«pr├of┤	43	1364
«r ├of┤	39	1364
«h ├of┤	35	1364
« l├of┤	33	1364
«a ├of┤	32	1364
«st├of┤	29	1364
« h├of┤	27	1364
«ir├of┤	18	1364
«l ├of┤	18	1364
«tr├of┤	17	1364
«gr├of┤	13	1364
«ro├of┤	13	1364
«p ├of┤	12	1364
«; ├of┤	11	1364
«k ├of┤	11	1364
«m ├of┤	11	1364
«o ├of┤	9	1364
«Gn├of┤	7	1364
«y ├of┤	6	1364
«0 ├of┤	5	1364
«' ├of┤	4	1364
«bo├of┤	4	1364
«x ├of┤	4	1364
«5 ├of┤	3	1364
«Ho├of┤	3	1364
«th├of┤	3	1364
« c├of┤	2	1364
«. ├of┤	2	1364
«1 ├of┤	2	1364
«2 ├of┤	2	1364
«4 ├of┤	2	1364
«7 ├of┤	2	1364
«In├of┤	2	1364
«b ├of┤	2	1364
«ch├of┤	2	1364
«en├of┤	2	1364
«f ├of┤	2	1364
«j ├of┤	2	1364
«q ├of┤	2	1364
«rl├of┤	2	1364
«u ├of┤	2	1364
«w ├of┤	2	1364
« (├of┤	1	1364
« B├of┤	1	1364
« H├of┤	1	1364
« L├of┤	1	1364
« M├of┤	1	1364
« N├of┤	1	1364
« b├of┤	1	1364
« t├of┤	1	1364
«% ├of┤	1	1364
«- ├of┤	1	1364
«6 ├of┤	1	1364
«E ├of┤	1	1364
«F ├of┤	1	1364
«Is├of┤	1	1364
«Qu├of┤	1	1364
«S ├of┤	1	1364
«^ ├of┤	1	1364
«c ├of┤	1	1364
«d ├of┤	1	1364
«do├of┤	1	1364
«ev├of┤	1	1364
«ew├of┤	1	1364
«fd├of┤	1	1364
«fl├of┤	1	1364
«i ├of┤	1	1364
«in├of┤	1	1364
«k)├of┤	1	1364
«ls├of┤	1	1364
«op├of┤	1	1364
«sl├of┤	1	1364
«® ├of┤	1	1364
«an├ J┤	266	1339
«de├ J┤	119	1339
«ae├ J┤	116	1339
«en├ J┤	97	1339
«er├ J┤	66	1339
«in├ J┤	61	1339
«yt├ J┤	38	1339
«nt├ J┤	25	1339
«n,├ J┤	15	1339
«op├ J┤	15	1339
«or├ J┤	15	1339
«r,├ J┤	15	1339
«E.├ J┤	14	1339
«mo├ J┤	14	1339
« 4├ J┤	12	1339
«^°├ J┤	12	1339
«s,├ J┤	12	1339
«te├ J┤	11	1339
««"├ J┤	11	1339
«d'├ J┤	10	1339
«t,├ J┤	10	1339
«t.├ J┤	10	1339
«^"├ J┤	9	1339
«a,├ J┤	7	1339
«da├ J┤	7	1339
«el├ J┤	7	1339
«em├ J┤	7	1339
«il├ J┤	7	1339
«is├ J┤	7	1339
«n.├ J┤	7	1339
«s.├ J┤	7	1339
«ge├ J┤	6	1339
«se├ J┤	6	1339
«yl├ J┤	6	1339
« 2├ J┤	5	1339
« 3├ J┤	5	1339
«'t├ J┤	5	1339
«*"├ J┤	5	1339
«*^├ J┤	5	1339
«*°├ J┤	5	1339
«S^├ J┤	5	1339
«et├ J┤	5	1339
«ht├ J┤	5	1339
«mt├ J┤	5	1339
«ur├ J┤	5	1339
«ve├ J┤	5	1339
«yn├ J┤	5	1339
« 5├ J┤	4	1339
« 8├ J┤	4	1339
«'^├ J┤	4	1339
«30├ J┤	4	1339
«gh├ J┤	4	1339
«o,├ J┤	4	1339
«on├ J┤	4	1339
«ot├ J┤	4	1339
«re├ J┤	4	1339
«rt├ J┤	4	1339
«t'├ J┤	4	1339
«x.├ J┤	4	1339
«®"├ J┤	4	1339
«00├ J┤	3	1339
«10├ J┤	3	1339
«12├ J┤	3	1339
«13├ J┤	3	1339
«15├ J┤	3	1339
«20├ J┤	3	1339
«6^├ J┤	3	1339
«De├ J┤	3	1339
«ns├ J┤	3	1339
«oo├ J┤	3	1339
«r.├ J┤	3	1339
«ye├ J┤	3	1339
«®°├ J┤	3	1339
« 6├ J┤	2	1339
« 7├ J┤	2	1339
« ;├ J┤	2	1339
«'.├ J┤	2	1339
«16├ J┤	2	1339
«19├ J┤	2	1339
«21├ J┤	2	1339
«26├ J┤	2	1339
«28├ J┤	2	1339
«In├ J┤	2	1339
«ar├ J┤	2	1339
«at├ J┤	2	1339
«ch├ J┤	2	1339
«ck├ J┤	2	1339
«cx├ J┤	2	1339
«dt├ J┤	2	1339
«e,├ J┤	2	1339
«ft├ J┤	2	1339
«io├ J┤	2	1339
«ir├ J┤	2	1339
«k,├ J┤	2	1339
«ke├ J┤	2	1339
«le├ J┤	2	1339
«ls├ J┤	2	1339
«ne├ J┤	2	1339
«to├ J┤	2	1339
«z.├ J┤	2	1339
««*├ J┤	2	1339
««°├ J┤	2	1339
« 9├ J┤	1	1339
« :├ J┤	1	1339
« H├ J┤	1	1339
« p├ J┤	1	1339
«""├ J┤	1	1339
«"*├ J┤	1	1339
«".├ J┤	1	1339
«"°├ J┤	1	1339
«'*├ J┤	1	1339
«'™├ J┤	1	1339
«(4├ J┤	1	1339
«*.├ J┤	1	1339
«*»├ J┤	1	1339
«0^├ J┤	1	1339
«11├ J┤	1	1339
«14├ J┤	1	1339
«17├ J┤	1	1339
«18├ J┤	1	1339
«1^├ J┤	1	1339
«22├ J┤	1	1339
«23├ J┤	1	1339
«25├ J┤	1	1339
«29├ J┤	1	1339
«2^├ J┤	1	1339
«39├ J┤	1	1339
«60├ J┤	1	1339
«8^├ J┤	1	1339
«9^├ J┤	1	1339
«ER├ J┤	1	1339
«F"├ J┤	1	1339
«IB├ J┤	1	1339
«MO├ J┤	1	1339
«OA├ J┤	1	1339
«S*├ J┤	1	1339
«YA├ J┤	1	1339
«^)├ J┤	1	1339
«^,├ J┤	1	1339
«^.├ J┤	1	1339
«^^├ J┤	1	1339
«^n├ J┤	1	1339
«ac├ J┤	1	1339
«al├ J┤	1	1339
«ap├ J┤	1	1339
«as├ J┤	1	1339
«by├ J┤	1	1339
«d.├ J┤	1	1339
«eH├ J┤	1	1339
«ee├ J┤	1	1339
«es├ J┤	1	1339
«eu├ J┤	1	1339
«ff├ J┤	1	1339
«h,├ J┤	1	1339
«ie├ J┤	1	1339
«kt├ J┤	1	1339
«lt├ J┤	1	1339
«me├ J┤	1	1339
«n)├ J┤	1	1339
«no├ J┤	1	1339
«oD├ J┤	1	1339
«ol├ J┤	1	1339
«om├ J┤	1	1339
«p^├ J┤	1	1339
«ra├ J┤	1	1339
«rd├ J┤	1	1339
«rs├ J┤	1	1339
«s^├ J┤	1	1339
«st├ J┤	1	1339
«ts├ J┤	1	1339
«us├ J┤	1	1339
«uw├ J┤	1	1339
«wt├ J┤	1	1339
«xs├ J┤	1	1339
«y,├ J┤	1	1339
«y{├ J┤	1	1339
««»├ J┤	1	1339
«®.├ J┤	1	1339
«°.├ J┤	1	1339
«»"├ J┤	1	1339
«ve├rc┤	262	1328
«we├rc┤	183	1328
«pe├rc┤	173	1328
«te├rc┤	105	1328
«me├rc┤	83	1328
«ke├rc┤	72	1328
«Be├rc┤	61	1328
«co├rc┤	61	1328
«po├rc┤	51	1328
«de├rc┤	42	1328
«ma├rc┤	39	1328
«bu├rc┤	25	1328
«be├rc┤	23	1328
«Ke├rc┤	20	1328
«Se├rc┤	15	1328
«so├rc┤	9	1328
«Di├rc┤	8	1328
«le├rc┤	8	1328
«Fo├rc┤	7	1328
«ie├rc┤	7	1328
«pa├rc┤	7	1328
«si├rc┤	7	1328
«ae├rc┤	5	1328
«fo├rc┤	5	1328
«Si├rc┤	4	1328
« a├rc┤	3	1328
«Tu├rc┤	3	1328
«ci├rc┤	3	1328
«rt├rc┤	3	1328
«ba├rc┤	2	1328
«bü├rc┤	2	1328
«ce├rc┤	2	1328
«ee├rc┤	2	1328
«oe├rc┤	2	1328
«oo├rc┤	2	1328
«xe├rc┤	2	1328
«Hu├rc┤	1	1328
«J2├rc┤	1	1328
«Ma├rc┤	1	1328
«Ze├rc┤	1	1328
«ac├rc┤	1	1328
«bn├rc┤	1	1328
«ca├rc┤	1	1328
«e ├rc┤	1	1328
«ha├rc┤	1	1328
«he├rc┤	1	1328
«kc├rc┤	1	1328
«na├rc┤	1	1328
«ou├rc┤	1	1328
«re├rc┤	1	1328
«se├rc┤	1	1328
«su├rc┤	1	1328
«t ├rc┤	1	1328
«ta├rc┤	1	1328
«ua├rc┤	1	1328
«ye├rc┤	1	1328
«an├ B┤	249	1326
«ae├ B┤	160	1326
«en├ B┤	107	1326
«de├ B┤	103	1326
«er├ B┤	102	1326
«op├ B┤	58	1326
«in├ B┤	52	1326
«ot├ B┤	41	1326
«nt├ B┤	37	1326
«or├ B┤	21	1326
«te├ B┤	19	1326
«yt├ B┤	19	1326
«et├ B┤	16	1326
«on├ B┤	15	1326
«yn├ B┤	12	1326
«us├ B┤	11	1326
«go├ B┤	10	1326
«ip├ B┤	9	1326
«'.├ B┤	8	1326
«dt├ B┤	8	1326
«e,├ B┤	8	1326
«se├ B┤	8	1326
«a,├ B┤	7	1326
«gh├ B┤	7	1326
«ht├ B┤	7	1326
«ia├ B┤	7	1326
«t,├ B┤	7	1326
«da├ B┤	6	1326
«n,├ B┤	6	1326
«ur├ B┤	6	1326
«as├ B┤	5	1326
«ER├ B┤	4	1326
«by├ B┤	4	1326
«es├ B┤	4	1326
«ft├ B┤	4	1326
«is├ B┤	4	1326
«r,├ B┤	4	1326
«ra├ B┤	4	1326
«re├ B┤	4	1326
«rs├ B┤	4	1326
«s,├ B┤	4	1326
«we├ B┤	4	1326
«ya├ B┤	4	1326
«at├ B┤	3	1326
«d'├ B┤	3	1326
«el├ B┤	3	1326
«it├ B┤	3	1326
«j,├ B┤	3	1326
«la├ B┤	3	1326
«ls├ B┤	3	1326
«mt├ B┤	3	1326
«ns├ B┤	3	1326
«um├ B┤	3	1326
«ve├ B┤	3	1326
«z.├ B┤	3	1326
« >├ B┤	2	1326
« »├ B┤	2	1326
«00├ B┤	2	1326
«P^├ B┤	2	1326
«S^├ B┤	2	1326
«al├ B┤	2	1326
«ch├ B┤	2	1326
«ck├ B┤	2	1326
«ge├ B┤	2	1326
«he├ B┤	2	1326
«ja├ B┤	2	1326
«l,├ B┤	2	1326
«le├ B┤	2	1326
«lo├ B┤	2	1326
«m,├ B┤	2	1326
«ne├ B┤	2	1326
«o.├ B┤	2	1326
«om├ B┤	2	1326
«rd├ B┤	2	1326
«ry├ B┤	2	1326
«s.├ B┤	2	1326
«ts├ B┤	2	1326
«wt├ B┤	2	1326
« %├ B┤	1	1326
« .├ B┤	1	1326
« 2├ B┤	1	1326
« 5├ B┤	1	1326
« ;├ B┤	1	1326
« f├ B┤	1	1326
« —├ B┤	1	1326
«*)├ B┤	1	1326
«12├ B┤	1	1326
«28├ B┤	1	1326
«29├ B┤	1	1326
«30├ B┤	1	1326
«31├ B┤	1	1326
«71├ B┤	1	1326
«83├ B┤	1	1326
«E.├ B┤	1	1326
«F.├ B┤	1	1326
«MY├ B┤	1	1326
«O,├ B┤	1	1326
«ON├ B┤	1	1326
«Op├ B┤	1	1326
«RA├ B┤	1	1326
«^)├ B┤	1	1326
«^,├ B┤	1	1326
«^.├ B┤	1	1326
«^U├ B┤	1	1326
«^n├ B┤	1	1326
«ap├ B┤	1	1326
«ar├ B┤	1	1326
«c,├ B┤	1	1326
«cb├ B┤	1	1326
«d\├ B┤	1	1326
«dc├ B┤	1	1326
«dl├ B┤	1	1326
«du├ B┤	1	1326
«ef├ B┤	1	1326
«h,├ B┤	1	1326
«ha├ B┤	1	1326
«i,├ B┤	1	1326
«iT├ B┤	1	1326
«il├ B┤	1	1326
«je├ B┤	1	1326
«ke├ B┤	1	1326
«ly├ B┤	1	1326
«ma├ B┤	1	1326
«me├ B┤	1	1326
«n)├ B┤	1	1326
«n.├ B┤	1	1326
«n:├ B┤	1	1326
«n;├ B┤	1	1326
«nc├ B┤	1	1326
«nd├ B┤	1	1326
«ng├ B┤	1	1326
«ob├ B┤	1	1326
«ol├ B┤	1	1326
«os├ B┤	1	1326
«ou├ B┤	1	1326
«po├ B┤	1	1326
«rp├ B┤	1	1326
«rt├ B┤	1	1326
«st├ B┤	1	1326
«to├ B┤	1	1326
«u,├ B┤	1	1326
«un├ B┤	1	1326
««-├ B┤	1	1326
«n ├wi┤	264	1289
«t ├wi┤	207	1289
«e ├wi┤	204	1289
«, ├wi┤	80	1289
«r ├wi┤	66	1289
«ge├wi┤	50	1289
«er├wi┤	34	1289
«s ├wi┤	34	1289
« T├wi┤	33	1289
«l ├wi┤	30	1289
«h ├wi┤	29	1289
«ou├wi┤	22	1289
«. ├wi┤	19	1289
«o ├wi┤	17	1289
«et├wi┤	16	1289
«eu├wi┤	16	1289
«y ├wi┤	13	1289
«a ├wi┤	12	1289
«m ├wi┤	12	1289
« t├wi┤	10	1289
«; ├wi┤	10	1289
«k ├wi┤	9	1289
«on├wi┤	9	1289
«ry├wi┤	7	1289
«in├wi┤	6	1289
«d ├wi┤	5	1289
«p ├wi┤	5	1289
«be├wi┤	4	1289
«nt├wi┤	4	1289
« I├wi┤	3	1289
« d├wi┤	3	1289
«^ ├wi┤	3	1289
«ee├wi┤	3	1289
«en├wi┤	3	1289
«os├wi┤	3	1289
«rm├wi┤	3	1289
«x ├wi┤	3	1289
« (├wi┤	2	1289
«' ├wi┤	2	1289
«* ├wi┤	2	1289
«el├wi┤	2	1289
«es├wi┤	2	1289
«f ├wi┤	2	1289
«» ├wi┤	2	1289
« s├wi┤	1	1289
«" ├wi┤	1	1289
«) ├wi┤	1	1289
«0 ├wi┤	1	1289
«4 ├wi┤	1	1289
«8 ├wi┤	1	1289
«> ├wi┤	1	1289
«Be├wi┤	1	1289
«E ├wi┤	1	1289
«ar├wi┤	1	1289
«au├wi┤	1	1289
«b ├wi┤	1	1289
«c ├wi┤	1	1289
«ck├wi┤	1	1289
«de├wi┤	1	1289
«i ├wi┤	1	1289
«j ├wi┤	1	1289
«ju├wi┤	1	1289
«ml├wi┤	1	1289
«u ├wi┤	1	1289
«w ├wi┤	1	1289
«yt├wi┤	1	1289
«® ├wi┤	1	1289
«é ├wi┤	1	1289
« p├ep┤	257	1284
« g├ep┤	207	1284
«he├ep┤	202	1284
«ch├ep┤	158	1284
« S├ep┤	57	1284
« r├ep┤	36	1284
«ro├ep┤	30	1284
«li├ep┤	24	1284
« N├ep┤	23	1284
«pe├ep┤	20	1284
«pr├ep┤	20	1284
«en├ep┤	16	1284
« d├ep┤	15	1284
«di├ep┤	14	1284
«re├ep┤	13	1284
«cc├ep┤	12	1284
«le├ep┤	12	1284
«er├ep┤	11	1284
«xc├ep┤	10	1284
«be├ep┤	9	1284
«ad├ep┤	8	1284
«gr├ep┤	8	1284
«Di├ep┤	7	1284
« b├ep┤	6	1284
«cb├ep┤	5	1284
«ed├ep┤	5	1284
«Si├ep┤	4	1284
«n ├ep┤	4	1284
«pg├ep┤	4	1284
« s├ep┤	3	1284
«eg├ep┤	3	1284
«el├ep┤	3	1284
«es├ep┤	3	1284
«la├ep┤	3	1284
«ll├ep┤	3	1284
«ng├ep┤	3	1284
«pa├ep┤	3	1284
«tg├ep┤	3	1284
« w├ep┤	2	1284
«Ca├ep┤	2	1284
«ck├ep┤	2	1284
«ek├ep┤	2	1284
«nc├ep┤	2	1284
«rd├ep┤	2	1284
«ri├ep┤	2	1284
«rr├ep┤	2	1284
«rs├ep┤	2	1284
«se├ep┤	2	1284
«ul├ep┤	2	1284
« G├ep┤	1	1284
« K├ep┤	1	1284
« W├ep┤	1	1284
« a├ep┤	1	1284
« c├ep┤	1	1284
« e├ep┤	1	1284
« l├ep┤	1	1284
«'g├ep┤	1	1284
«'p├ep┤	1	1284
«(r├ep┤	1	1284
«*a├ep┤	1	1284
«; ├ep┤	1	1284
«<y├ep┤	1	1284
«St├ep┤	1	1284
«ae├ep┤	1	1284
«ar├ep┤	1	1284
«bb├ep┤	1	1284
«cr├ep┤	1	1284
«ep├ep┤	1	1284
«ev├ep┤	1	1284
«gi├ep┤	1	1284
«h ├ep┤	1	1284
«ho├ep┤	1	1284
«ht├ep┤	1	1284
«ie├ep┤	1	1284
«l}├ep┤	1	1284
«mg├ep┤	1	1284
«oh├ep┤	1	1284
«qu├ep┤	1	1284
«ra├ep┤	1	1284
«si├ep┤	1	1284
«sl├ep┤	1	1284
«sr├ep┤	1	1284
«ss├ep┤	1	1284
«t ├ep┤	1	1284
«vo├ep┤	1	1284
«yd├ep┤	1	1284
«ze├ep┤	1	1284
«ve├rn┤	691	1277
«oo├rn┤	279	1277
«ae├rn┤	50	1277
«Ta├rn┤	43	1277
«ou├rn┤	40	1277
«ua├rn┤	37	1277
«Te├rn┤	20	1277
«ee├rn┤	20	1277
« e├rn┤	15	1277
«Bo├rn┤	12	1277
«Co├rn┤	9	1277
«ga├rn┤	9	1277
« A├rn┤	6	1277
«we├rn┤	5	1277
«ba├rn┤	4	1277
«de├rn┤	4	1277
«te├rn┤	4	1277
«co├rn┤	3	1277
« o├rn┤	2	1277
«Ca├rn┤	2	1277
«Fe├rn┤	2	1277
«Ga├rn┤	2	1277
«ha├rn┤	2	1277
«he├rn┤	2	1277
«me├rn┤	2	1277
« "├rn┤	1	1277
« c├rn┤	1	1277
«Da├rn┤	1	1277
«De├rn┤	1	1277
«Ne├rn┤	1	1277
«Se├rn┤	1	1277
«Um├rn┤	1	1277
«ce├rn┤	1	1277
«ea├rn┤	1	1277
«fu├rn┤	1	1277
«ie├rn┤	1	1277
«to├rn┤	1	1277
«ri├ef┤	295	1267
«he├ef┤	283	1267
«li├ef┤	134	1267
«le├ef┤	104	1267
« n├ef┤	70	1267
«ge├ef┤	37	1267
«en├ef┤	34	1267
«tr├ef┤	34	1267
« g├ef┤	30	1267
« r├ef┤	27	1267
«la├ef┤	25	1267
« d├ef┤	22	1267
«be├ef┤	19	1267
«n ├ef┤	14	1267
«ho├ef┤	13	1267
«Li├ef┤	9	1267
«er├ef┤	8	1267
«ta├ef┤	8	1267
« h├ef┤	6	1267
«di├ef┤	6	1267
«ro├ef┤	5	1267
«e ├ef┤	4	1267
«eo├ef┤	4	1267
«pr├ef┤	4	1267
«r ├ef┤	4	1267
«ra├ef┤	4	1267
«' ├ef┤	3	1267
«^ ├ef┤	3	1267
«g'├ef┤	3	1267
« K├ef┤	2	1267
« o├ef┤	2	1267
«lt├ef┤	2	1267
«na├ef┤	2	1267
«on├ef┤	2	1267
«re├ef┤	2	1267
«s ├ef┤	2	1267
«t ├ef┤	2	1267
«to├ef┤	2	1267
« H├ef┤	1	1267
« R├ef┤	1	1267
« b├ef┤	1	1267
« p├ef┤	1	1267
« v├ef┤	1	1267
«" ├ef┤	1	1267
«(l├ef┤	1	1267
«(n├ef┤	1	1267
«, ├ef┤	1	1267
«Ca├ef┤	1	1267
«Ir├ef┤	1	1267
«an├ef┤	1	1267
«bo├ef┤	1	1267
«ck├ef┤	1	1267
«da├ef┤	1	1267
«eK├ef┤	1	1267
«eb├ef┤	1	1267
«ev├ef┤	1	1267
«g^├ef┤	1	1267
«ga├ef┤	1	1267
«h ├ef┤	1	1267
«ha├ef┤	1	1267
«hi├ef┤	1	1267
«hè├ef┤	1	1267
«ii├ef┤	1	1267
«ir├ef┤	1	1267
«iï├ef┤	1	1267
«lo├ef┤	1	1267
«nK├ef┤	1	1267
«nd├ef┤	1	1267
«rh├ef┤	1	1267
«rn├ef┤	1	1267
«rt├ef┤	1	1267
«si├ef┤	1	1267
«wa├ef┤	1	1267
«yb├ef┤	1	1267
«» ├ef┤	1	1267
«Co├mp┤	514	1261
«co├mp┤	256	1261
«Go├mp┤	99	1261
«ha├mp┤	79	1261
«ro├mp┤	41	1261
«La├mp┤	37	1261
« i├mp┤	28	1261
« e├mp┤	24	1261
« a├mp┤	21	1261
«ca├mp┤	15	1261
«le├mp┤	12	1261
«xe├mp┤	10	1261
«k)├mp┤	9	1261
«ae├mp┤	8	1261
«ra├mp┤	8	1261
«Ca├mp┤	7	1261
«ba├mp┤	7	1261
«la├mp┤	7	1261
«eê├mp┤	6	1261
«!o├mp┤	5	1261
«da├mp┤	5	1261
«pa├mp┤	5	1261
«ia├mp┤	4	1261
«se├mp┤	4	1261
«su├mp┤	4	1261
«de├mp┤	3	1261
«iu├mp┤	3	1261
«oo├mp┤	3	1261
«sa├mp┤	3	1261
«si├mp┤	3	1261
«ei├mp┤	2	1261
«eé├mp┤	2	1261
«eë├mp┤	2	1261
«lo├mp┤	2	1261
«na├mp┤	2	1261
«po├mp┤	2	1261
«ru├mp┤	2	1261
«ta├mp┤	2	1261
«te├mp┤	2	1261
« A├mp┤	1	1261
«Cb├mp┤	1	1261
«Cp├mp┤	1	1261
«Cu├mp┤	1	1261
«Jo├mp┤	1	1261
«ee├mp┤	1	1261
«io├mp┤	1	1261
«li├mp┤	1	1261
«oe├mp┤	1	1261
«pi├mp┤	1	1261
«ti├mp┤	1	1261
«to├mp┤	1	1261
«uy├mp┤	1	1261
«e ├by┤	212	1252
«, ├by┤	179	1252
«n ├by┤	165	1252
«t ├by┤	113	1252
«am├by┤	86	1252
«s ├by┤	79	1252
«r ├by┤	70	1252
«er├by┤	43	1252
«k ├by┤	43	1252
